model,date,k,actual_fraction,top_precision,bottom_precision,top_mean_return_decimal,bottom_mean_return_decimal,long_short_return_decimal,top_mean_absolute_rank_error,bottom_mean_absolute_rank_error
Ridge,2022-05-06 09:30:00,20,0.05063291139240506,0.0,0.05,-0.006907673855114498,0.014365918157018561,-0.02127359201213306,0.5702531645569621,0.5749367088607595
Ridge,2022-05-06 09:30:00,40,0.10126582278481013,0.125,0.1,-0.003801133069900869,0.010978615031448116,-0.014779748101348984,0.49088607594936706,0.5581012658227849
Ridge,2022-05-09 09:30:00,10,0.025252525252525252,0.0,0.2,0.011172310247774883,0.00020732108728903665,0.010964989160485846,0.41818181818181815,0.49722222222222223
Ridge,2022-05-09 09:30:00,20,0.050505050505050504,0.1,0.15,-0.001071389397776423,0.00278962875009376,-0.003861018147870183,0.518560606060606,0.515530303030303
Ridge,2022-05-09 09:30:00,40,0.10101010101010101,0.1,0.175,-0.0014042318130470237,0.0015040309170581054,-0.002908262730105129,0.4710227272727273,0.47178030303030305
Ridge,2022-05-10 09:30:00,10,0.024390243902439025,0.2,0.1,0.01865436912950614,-0.009124179041039593,0.02777854817054573,0.3051219512195122,0.3934146341463414
Ridge,2022-05-10 09:30:00,20,0.04878048780487805,0.25,0.15,0.013802335636294622,-0.010689266316996654,0.024491601953291274,0.3229268292682927,0.3371951219512194
Ridge,2022-05-10 09:30:00,40,0.0975609756097561,0.3,0.15,0.009976717589855195,-0.006466266408832288,0.016442983998687485,0.3157317073170732,0.3724390243902439
Ridge,2022-05-11 09:30:00,10,0.024752475247524754,0.1,0.2,0.010644323148120471,0.0019702035636193645,0.008674119584501106,0.36757425742574257,0.5111386138613861
Ridge,2022-05-11 09:30:00,20,0.04950495049504951,0.15,0.15,0.003138777875372165,0.0027618328943050533,0.0003769449810671118,0.417079207920792,0.49047029702970296
Ridge,2022-05-11 09:30:00,40,0.09900990099009901,0.225,0.225,0.005648420764158986,0.0007094441818059208,0.0049389765823530645,0.37722772277227723,0.425990099009901
Ridge,2022-05-12 09:30:00,10,0.025510204081632654,0.1,0.1,0.005646135684590348,0.004365636615268464,0.0012804990693218842,0.41454081632653067,0.4762755102040816
Ridge,2022-05-12 09:30:00,20,0.05102040816326531,0.1,0.3,0.004661913749011028,-0.0003880690533032222,0.00504998280231425,0.4424744897959184,0.4316326530612245
Ridge,2022-05-12 09:30:00,40,0.10204081632653061,0.15,0.3,0.006249966439599195,-0.002605790605067473,0.008855757044666668,0.38195153061224496,0.3963647959183674
Ridge,2022-05-13 09:30:00,10,0.023809523809523808,0.0,0.0,-0.00903998034521008,0.014319250089619928,-0.023359230434830007,0.5933333333333334,0.5357142857142858
Ridge,2022-05-13 09:30:00,20,0.047619047619047616,0.0,0.15,-0.004859860437324845,0.005980705099969092,-0.010840565537293938,0.5255952380952382,0.446547619047619
Ridge,2022-05-13 09:30:00,40,0.09523809523809523,0.075,0.2,-0.004802710263402145,0.002806340423623104,-0.007609050687025248,0.5064880952380952,0.4317261904761905
Ridge,2022-05-16 09:30:00,10,0.025906735751295335,0.0,0.2,-0.01500209148933455,-0.013531022764113798,-0.0014710687252207522,0.6194300518134715,0.3588082901554404
Ridge,2022-05-16 09:30:00,20,0.05181347150259067,0.0,0.2,-0.01237952926174543,-0.0002011420010433359,-0.012178387260702094,0.5731865284974094,0.4950777202072539
Ridge,2022-05-16 09:30:00,40,0.10362694300518134,0.1,0.275,-0.0020987600633675966,-0.003356440505448416,0.0012576804420808192,0.41353626943005184,0.44216321243523315
Ridge,2022-05-17 09:30:00,10,0.02506265664160401,0.1,0.2,0.00859632705705765,0.0029298899122228847,0.005666437144834765,0.38922305764411036,0.5380952380952381
Ridge,2022-05-17 09:30:00,20,0.05012531328320802,0.1,0.35,0.0032724215045154873,-0.005738022453113861,0.009010443957629349,0.43621553884711783,0.40877192982456145
Ridge,2022-05-17 09:30:00,40,0.10025062656641603,0.15,0.25,0.003422572472946131,-0.001620209472687819,0.00504278194563395,0.387406015037594,0.44492481203007517
Ridge,2022-05-18 09:30:00,10,0.026041666666666668,0.1,0.2,-0.000632638624412378,-0.0170579874165133,0.016425348792100922,0.46640625,0.240625
Ridge,2022-05-18 09:30:00,20,0.052083333333333336,0.1,0.2,-0.0007774446110808067,-0.008064430868314067,0.00728698625723326,0.4854166666666667,0.39192708333333337
Ridge,2022-05-18 09:30:00,40,0.10416666666666667,0.225,0.15,0.00041200559032223,-0.0053821535135022665,0.005794159103824497,0.4404296875,0.4069010416666667
Ridge,2022-05-19 09:30:00,10,0.025974025974025976,0.2,0.0,0.009345697956665167,0.009116133027359922,0.0002295649293052454,0.5067532467532467,0.5901298701298702
Ridge,2022-05-19 09:30:00,20,0.05194805194805195,0.1,0.0,0.004138394234369014,0.005920021410173922,-0.001781627175804908,0.5233766233766234,0.5583116883116883
Ridge,2022-05-19 09:30:00,40,0.1038961038961039,0.225,0.05,0.004786717138335629,0.005593501594244396,-0.000806784455908767,0.46720779220779224,0.5325324675324675
Ridge,2022-05-20 09:30:00,10,0.02457002457002457,0.0,0.0,-0.003689986069010018,0.006097854197720065,-0.009787840266730083,0.5383292383292383,0.48599508599508595
Ridge,2022-05-20 09:30:00,20,0.04914004914004914,0.0,0.05,-0.008468602195159224,0.006865687136730483,-0.015334289331889708,0.5826781326781327,0.47837837837837843
Ridge,2022-05-20 09:30:00,40,0.09828009828009827,0.05,0.2,-0.007017680338579453,0.0034229554513051734,-0.010440635789884627,0.5413390663390664,0.46676904176904177
Ridge,2022-05-23 09:30:00,10,0.02557544757033248,0.1,0.3,0.015778055155160106,-0.006920853676890817,0.022698908832050925,0.32659846547314575,0.4475703324808184
Ridge,2022-05-23 09:30:00,20,0.05115089514066496,0.2,0.15,0.007711086925247146,0.003083714555311828,0.004627372369935318,0.40358056265984654,0.5598465473145781
Ridge,2022-05-23 09:30:00,40,0.10230179028132992,0.2,0.15,0.004542200292716386,0.00021261050652924483,0.0043295897861871414,0.414769820971867,0.4783887468030691
Ridge,2022-05-24 09:30:00,10,0.024752475247524754,0.0,0.5,-0.000974573903641651,-0.021573861352998155,0.020599287449356504,0.46237623762376234,0.24257425742574257
Ridge,2022-05-24 09:30:00,20,0.04950495049504951,0.3,0.35,0.011200979949781916,-0.006328009677819943,0.01752898962760186,0.3603960396039604,0.3840346534653466
Ridge,2022-05-24 09:30:00,40,0.09900990099009901,0.25,0.275,0.003060851920321717,-0.007817236297588301,0.010878088217910017,0.40519801980198017,0.3443688118811881
Ridge,2022-05-25 09:30:00,10,0.024271844660194174,0.0,0.2,-0.007288747841064533,-0.0033384865221693467,-0.003950261318895186,0.5402912621359223,0.38956310679611644
Ridge,2022-05-25 09:30:00,20,0.04854368932038835,0.1,0.1,0.0013803706769084459,0.0055042459995162905,-0.004123875322607845,0.4313106796116505,0.46941747572815534
Ridge,2022-05-25 09:30:00,40,0.0970873786407767,0.1,0.125,-6.914677152198584e-05,0.0017808005693702622,-0.001849947340892248,0.44326456310679613,0.4556432038834951
Ridge,2022-05-26 09:30:00,10,0.023809523809523808,0.0,0.3,0.0007135546733247254,-0.011390841481145756,0.012104396154470481,0.46571428571428575,0.33571428571428574
Ridge,2022-05-26 09:30:00,20,0.047619047619047616,0.0,0.25,-0.0022796593504454316,-0.010315022518841751,0.00803536316839632,0.4917857142857144,0.29035714285714287
Ridge,2022-05-26 09:30:00,40,0.09523809523809523,0.025,0.25,-0.001893772484657473,-0.005345673102472739,0.003451900617815266,0.4918452380952381,0.3359523809523809
Ridge,2022-05-27 09:30:00,10,0.025839793281653745,0.0,0.1,0.0018608522876035053,0.006542794368609425,-0.00468194208100592,0.42093023255813955,0.47416020671834624
Ridge,2022-05-27 09:30:00,20,0.05167958656330749,0.0,0.15,-0.00241407169748131,0.0055750000392349505,-0.007989071736716261,0.5094315245478037,0.4745478036175711
Ridge,2022-05-27 09:30:00,40,0.10335917312661498,0.05,0.175,-0.00012910922270385788,0.0017395807583038166,-0.0018686899810076744,0.43100775193798446,0.4442506459948321
Ridge,2022-05-30 09:30:00,10,0.02457002457002457,0.0,0.4,-0.005868236039317686,-0.027106612385767843,0.021238376346450157,0.5636363636363636,0.19557739557739556
Ridge,2022-05-30 09:30:00,20,0.04914004914004914,0.05,0.3,-0.009094319491249997,-0.012286599498199722,0.0031922800069497242,0.5934889434889434,0.3441031941031941
Ridge,2022-05-30 09:30:00,40,0.09828009828009827,0.05,0.275,-0.0060096812371595015,-0.005773089140160805,-0.00023659209699869628,0.5138206388206388,0.43875921375921384
Ridge,2022-05-31 09:30:00,10,0.02481389578163772,0.0,0.2,-0.007241376081180373,-0.004565415286109599,-0.0026759607950707738,0.5441687344913151,0.38784119106699755
Ridge,2022-05-31 09:30:00,20,0.04962779156327544,0.05,0.15,-0.002366320712744972,-0.0013905083008548525,-0.0009758124118901194,0.47282878411910667,0.4428039702233251
Ridge,2022-05-31 09:30:00,40,0.09925558312655088,0.15,0.175,-7.303842237319468e-05,1.892837119382264e-05,-9.196679356701732e-05,0.4058933002481389,0.4376550868486352
Ridge,2022-06-01 09:30:00,10,0.02444987775061125,0.0,0.3,0.002065075996375085,-0.005002316809319732,0.007067392805694817,0.4669926650366748,0.3936430317848411
Ridge,2022-06-01 09:30:00,20,0.0488997555012225,0.1,0.3,0.004202072984749954,-0.004220802923419658,0.008422875908169612,0.3993887530562347,0.42481662591687047
Ridge,2022-06-01 09:30:00,40,0.097799511002445,0.175,0.25,0.0021554808692897157,-0.0014898383672621051,0.003645319236551821,0.40562347188264064,0.4264669926650367
Ridge,2022-06-02 09:30:00,10,0.02493765586034913,0.0,0.4,-0.014586147242646775,-0.004777910712702229,-0.009808236529944546,0.6566084788029924,0.41645885286783046
Ridge,2022-06-02 09:30:00,20,0.04987531172069826,0.0,0.25,-0.012590846930220107,-0.0041260854465518205,-0.008464761483668287,0.6206982543640899,0.3839152119700749
Ridge,2022-06-02 09:30:00,40,0.09975062344139651,0.05,0.3,-0.008087190649741999,-0.0024499415911511807,-0.005637249058590818,0.5269326683291771,0.3869077306733167
Ridge,2022-06-06 09:30:00,10,0.02457002457002457,0.0,0.5,-0.0017456462001636986,-0.02660469529587072,0.024859049095707023,0.5756756756756756,0.21670761670761668
Ridge,2022-06-06 09:30:00,20,0.04914004914004914,0.05,0.35,-0.001115405189595441,-0.010492505589010265,0.009377100399414823,0.5292383292383291,0.3593366093366094
Ridge,2022-06-06 09:30:00,40,0.09828009828009827,0.1,0.325,0.0001329912844673254,-0.008383131448559823,0.008516122733027149,0.4740171990171991,0.36240786240786244
Ridge,2022-06-07 09:30:00,10,0.02570694087403599,0.0,0.1,0.0016239549670165683,-0.007142475675405341,0.00876643064242191,0.39691516709511565,0.351413881748072
Ridge,2022-06-07 09:30:00,20,0.05141388174807198,0.05,0.2,0.0043311105391734455,-0.00039640775253304845,0.004727518291706494,0.3520565552699228,0.4241645244215938
Ridge,2022-06-07 09:30:00,40,0.10282776349614396,0.1,0.175,0.0009660623309732045,-0.0007633580540905609,0.0017294203850637653,0.40886889460154247,0.4465938303341902
Ridge,2022-06-08 09:30:00,10,0.02481389578163772,0.0,0.2,0.0045490480048249095,-0.0011073758757382305,0.0056564238805631405,0.4518610421836229,0.41439205955334985
Ridge,2022-06-08 09:30:00,20,0.04962779156327544,0.0,0.25,0.0009865025563315644,-0.008022329793401946,0.00900883234973351,0.4827543424317618,0.3208436724565757
Ridge,2022-06-08 09:30:00,40,0.09925558312655088,0.15,0.25,0.0041700903334249495,-0.006644230542433962,0.010814320875858912,0.44125310173697263,0.34658808933002483
Ridge,2022-06-09 09:30:00,10,0.02531645569620253,0.0,0.2,-0.0022175216675836616,-0.0038391163803666467,0.001621594712782985,0.44354430379746834,0.41544303797468346
Ridge,2022-06-09 09:30:00,20,0.05063291139240506,0.05,0.2,0.0028381272877353076,0.0011962369465807852,0.0016418903411545224,0.3630379746835443,0.4736708860759494
Ridge,2022-06-09 09:30:00,40,0.10126582278481013,0.15,0.275,0.0033360638497811194,-0.0029465403570892936,0.006282604206870413,0.36867088607594933,0.3877848101265823
Ridge,2022-06-10 09:30:00,10,0.02531645569620253,0.2,0.2,-0.00671126962902596,-0.0027718688137752827,-0.003939400815250678,0.5865822784810126,0.4025316455696203
Ridge,2022-06-10 09:30:00,20,0.05063291139240506,0.15,0.2,-0.002965684739201858,-6.635368644249754e-05,-0.0028993310527593605,0.5188607594936709,0.4481012658227848
Ridge,2022-06-10 09:30:00,40,0.10126582278481013,0.2,0.25,0.0027023410384168682,-0.004643902336364738,0.0073462433747816065,0.3925949367088607,0.37829113924050634
Ridge,2022-06-13 09:30:00,10,0.025252525252525252,0.1,0.2,0.0001741513979931983,0.003878806066011113,-0.003704654668017915,0.4815656565656566,0.48636363636363633
Ridge,2022-06-13 09:30:00,20,0.050505050505050504,0.1,0.3,0.0011918181267451672,-0.010723612820202883,0.01191543094694805,0.4065656565656566,0.3171717171717172
Ridge,2022-06-13 09:30:00,40,0.10101010101010101,0.15,0.3,-0.0006202302107943976,-0.010209414219953708,0.009589184009159311,0.41104797979797975,0.3210858585858586
Ridge,2022-06-14 09:30:00,10,0.02680965147453083,0.0,0.1,0.0007000367629966832,-0.006403290729221735,0.007103327492218418,0.45710455764075064,0.3941018766756032
Ridge,2022-06-14 09:30:00,20,0.05361930294906166,0.0,0.2,-0.002734733678838088,-0.00397147399475715,0.0012367403159190614,0.5117962466487935,0.37774798927613945
Ridge,2022-06-14 09:30:00,40,0.10723860589812333,0.05,0.2,-0.0005576206030206549,0.0022827486722873567,-0.0028403692753080113,0.4334450402144771,0.4388069705093834
Ridge,2022-06-15 09:30:00,10,0.024875621890547265,0.0,0.3,-0.012297062804532447,-0.008464600653108303,-0.003832462151424144,0.6574626865671641,0.4641791044776119
Ridge,2022-06-15 09:30:00,20,0.04975124378109453,0.0,0.25,-0.008591159335725353,-0.012530959850781629,0.003939800515056276,0.5804726368159203,0.34328358208955223
Ridge,2022-06-15 09:30:00,40,0.09950248756218906,0.05,0.3,-0.007645355299430771,-0.008569999237866843,0.0009246439384360712,0.5266169154228856,0.3814676616915423
Ridge,2022-06-16 09:30:00,10,0.024630541871921183,0.0,0.2,0.003409533022069852,0.010068950890546314,-0.006659417868476462,0.37758620689655176,0.6128078817733991
Ridge,2022-06-16 09:30:00,20,0.04926108374384237,0.2,0.2,0.007340111327958458,-0.0022731345216538365,0.009613245849612295,0.3589901477832512,0.425
Ridge,2022-06-16 09:30:00,40,0.09852216748768473,0.2,0.25,0.0017113758299069476,-0.0051921976504095,0.006903573480316448,0.4195197044334975,0.3897783251231527
Ridge,2022-06-17 09:30:00,10,0.02506265664160401,0.0,0.4,-0.005218778237405375,-0.016461410701211095,0.01124263246380572,0.5338345864661654,0.30250626566416045
Ridge,2022-06-17 09:30:00,20,0.05012531328320802,0.05,0.25,8.883997332547952e-06,-0.010786435731578593,0.010795319728911141,0.4655388471177944,0.3433583959899749
Ridge,2022-06-17 09:30:00,40,0.10025062656641603,0.1,0.3,-0.0037029372102294774,-0.0048245497478118715,0.001121612537582394,0.4817669172932331,0.39260651629072685
Ridge,2022-06-20 09:30:00,10,0.024875621890547265,0.0,0.3,-0.016439552864111286,0.0004052642710539914,-0.016844817135165276,0.6696517412935323,0.5149253731343284
Ridge,2022-06-20 09:30:00,20,0.04975124378109453,0.0,0.25,-0.008824317819944263,-0.0016898348760823086,-0.007134482943861955,0.5692786069651742,0.4442786069651741
Ridge,2022-06-20 09:30:00,40,0.09950248756218906,0.075,0.275,-0.004483165074942152,0.0013619748655316136,-0.005845139940473766,0.49129353233830847,0.4679726368159204
Ridge,2022-06-21 09:30:00,10,0.024390243902439025,0.1,0.5,0.0042505399459792925,-0.020157635501506763,0.024408175447486056,0.46292682926829276,0.24414634146341463
Ridge,2022-06-21 09:30:00,20,0.04878048780487805,0.2,0.3,0.007757942724764308,-0.012137309632886206,0.019895252357650516,0.3932926829268293,0.3346341463414634
Ridge,2022-06-21 09:30:00,40,0.0975609756097561,0.175,0.2,0.006096741429666319,-0.006456304405996764,0.012553045835663083,0.3651829268292683,0.36579268292682926
Ridge,2022-06-22 09:30:00,10,0.024509803921568627,0.2,0.0,0.012235256041593026,0.009000861422302792,0.0032343946192902335,0.40098039215686276,0.5372549019607843
Ridge,2022-06-22 09:30:00,20,0.049019607843137254,0.1,0.25,0.00018105422280162014,-0.000418486555396325,0.0005995407781979451,0.49889705882352936,0.4253676470588236
Ridge,2022-06-22 09:30:00,40,0.09803921568627451,0.1,0.275,0.0014861024867660769,-0.00314044972251635,0.004626552209282427,0.4111519607843137,0.39197303921568627
Ridge,2022-06-23 09:30:00,10,0.02512562814070352,0.0,0.1,-0.008583400783567504,-0.007572999468059989,-0.0010104013155075153,0.6052763819095477,0.3525125628140703
Ridge,2022-06-23 09:30:00,20,0.05025125628140704,0.15,0.25,0.0019016676640584746,-0.01259679818668003,0.014498465850738504,0.5094221105527639,0.25615577889447233
Ridge,2022-06-23 09:30:00,40,0.10050251256281408,0.125,0.2,0.0003707624007378527,-0.00689783035111319,0.007268592751851043,0.4668341708542714,0.32506281407035176
Ridge,2022-06-24 09:30:00,10,0.02512562814070352,0.1,0.1,-0.0031366853022622675,-0.0002540130249279723,-0.002882672277334295,0.5489949748743719,0.44045226130653264
Ridge,2022-06-24 09:30:00,20,0.05025125628140704,0.05,0.1,-0.0012610919470912856,-0.0006007050286002546,-0.000660386918491031,0.5095477386934674,0.46130653266331656
Ridge,2022-06-24 09:30:00,40,0.10050251256281408,0.175,0.175,0.001473785541715859,-0.004399629073419184,0.005873414615135043,0.4324748743718593,0.4008165829145728
Ridge,2022-06-27 09:30:00,10,0.024752475247524754,0.0,0.2,0.00019766155682519795,-0.013251671699838204,0.013449333256663403,0.4762376237623762,0.32029702970297025
Ridge,2022-06-27 09:30:00,20,0.04950495049504951,0.0,0.15,0.0005502643256443812,-0.010998297984348624,0.011548562309993005,0.4600247524752475,0.33787128712871284
Ridge,2022-06-27 09:30:00,40,0.09900990099009901,0.075,0.35,0.00024155120215546346,-0.010744814872059767,0.01098636607421523,0.4597153465346535,0.32933168316831685
Ridge,2022-06-28 09:30:00,10,0.02444987775061125,0.0,0.1,-0.011663586830329281,0.0005719609893644762,-0.012235547819693757,0.6711491442542787,0.4200488997555013
Ridge,2022-06-28 09:30:00,20,0.0488997555012225,0.0,0.2,-0.0018312068087733533,-8.450998777653971e-05,-0.0017466968209968136,0.5149144254278728,0.4542787286063569
Ridge,2022-06-28 09:30:00,40,0.097799511002445,0.15,0.275,0.001971986321431741,0.004346087413343462,-0.0023741010919117213,0.435880195599022,0.453361858190709
Ridge,2022-06-29 09:30:00,10,0.024390243902439025,0.1,0.2,0.004364436623552114,-0.011050662046660335,0.015415098670212448,0.5190243902439025,0.33048780487804874
Ridge,2022-06-29 09:30:00,20,0.04878048780487805,0.1,0.25,0.0013816445550649224,-0.002616440462140628,0.0039980850172055505,0.47073170731707314,0.40963414634146333
Ridge,2022-06-29 09:30:00,40,0.0975609756097561,0.075,0.225,0.0010607607073966463,-0.001591387219869397,0.002652147927266043,0.43463414634146336,0.41280487804878047
Ridge,2022-06-30 09:30:00,10,0.024691358024691357,0.1,0.1,0.012694076186483553,0.010042920862177236,0.0026511553243063167,0.3402469135802469,0.5397530864197531
Ridge,2022-06-30 09:30:00,20,0.04938271604938271,0.1,0.1,0.0012941686590555552,0.001019675655238929,0.00027449300381662627,0.45493827160493827,0.4296296296296296
Ridge,2022-06-30 09:30:00,40,0.09876543209876543,0.225,0.2,0.003931973802207232,-0.003308233750460713,0.007240207552667945,0.3987037037037037,0.40660493827160493
Ridge,2022-07-01 09:30:00,10,0.02564102564102564,0.0,0.1,-0.0013882999427927807,0.0027927195579313833,-0.004181019500724164,0.472051282051282,0.4766666666666667
Ridge,2022-07-01 09:30:00,20,0.05128205128205128,0.05,0.1,0.009867386122674866,0.00021067492103474597,0.00965671120164012,0.306025641025641,0.45269230769230767
Ridge,2022-07-01 09:30:00,40,0.10256410256410256,0.2,0.125,0.005435131744383902,0.002222412025885731,0.003212719718498171,0.36999999999999994,0.4355128205128205
Ridge,2022-07-04 09:30:00,10,0.024154589371980676,0.0,0.3,-0.006763440730624464,-0.024565927251038892,0.01780248652041443,0.5830917874396135,0.20144927536231885
Ridge,2022-07-04 09:30:00,20,0.04830917874396135,0.1,0.35,0.0022182812799555023,-0.020695469160354123,0.022913750440309626,0.47403381642512077,0.22958937198067625
Ridge,2022-07-04 09:30:00,40,0.0966183574879227,0.125,0.325,0.0033455528116050305,-0.013348652119534158,0.016694204931139187,0.43061594202898557,0.2896739130434783
Ridge,2022-07-05 09:30:00,10,0.024509803921568627,0.0,0.1,-0.004721905933052434,0.00527337585751513,-0.009995281790567564,0.5120098039215687,0.48308823529411765
Ridge,2022-07-05 09:30:00,20,0.049019607843137254,0.0,0.1,-0.0017097651022460845,0.005348144662251043,-0.007057909764497127,0.4721813725490197,0.4893382352941176
Ridge,2022-07-05 09:30:00,40,0.09803921568627451,0.075,0.225,0.0006349380682913169,0.0017722261198955653,-0.0011372880516042484,0.4142769607843137,0.4408700980392156
Ridge,2022-07-06 09:30:00,10,0.026041666666666668,0.2,0.1,0.004435869764671905,-0.010569898896106331,0.015005768660778237,0.4557291666666667,0.3234375
Ridge,2022-07-06 09:30:00,20,0.052083333333333336,0.1,0.15,-0.002759763302454097,-0.004140154354575094,0.001380391052120997,0.531640625,0.402734375
Ridge,2022-07-06 09:30:00,40,0.10416666666666667,0.175,0.225,-0.005107085466686911,-0.002846730783063028,-0.002260354683623883,0.5360026041666667,0.4031901041666666
Ridge,2022-07-07 09:30:00,10,0.024691358024691357,0.1,0.2,0.005816907355056973,-0.004287888379004077,0.010104795734061051,0.5037037037037038,0.3508641975308642
Ridge,2022-07-07 09:30:00,20,0.04938271604938271,0.05,0.2,0.0025113098064017394,0.005031348076255884,-0.0025200382698541447,0.4683950617283951,0.5191358024691358
Ridge,2022-07-07 09:30:00,40,0.09876543209876543,0.175,0.175,0.0024381417856545176,-0.0015169359530191463,0.0039550777386736635,0.4224074074074074,0.39222222222222225
Ridge,2022-07-08 09:30:00,10,0.02512562814070352,0.1,0.3,0.0048467878030592606,-0.007201390654743947,0.012048178457803208,0.3964824120603015,0.35125628140703513
Ridge,2022-07-08 09:30:00,20,0.05025125628140704,0.05,0.3,-0.0007093125924374846,-0.004764531733852258,0.004055219141414774,0.4749999999999999,0.41859296482412056
Ridge,2022-07-08 09:30:00,40,0.10050251256281408,0.1,0.3,-0.0008664077545140996,-0.005858620562273246,0.004992212807759147,0.451570351758794,0.4065954773869347
Ridge,2022-07-11 09:30:00,10,0.024330900243309004,0.0,0.1,-0.00232235403547998,-0.006688525063308146,0.004366171027828165,0.4401459854014599,0.3452554744525547
Ridge,2022-07-11 09:30:00,20,0.04866180048661801,0.05,0.15,0.00023645099023662883,-0.003541220449572317,0.003777671439808946,0.44270072992700726,0.3620437956204379
Ridge,2022-07-11 09:30:00,40,0.09732360097323602,0.05,0.2,-0.003999459313511823,-0.0035727067802324626,-0.0004267525332793602,0.502919708029197,0.3724452554744525
Ridge,2022-07-12 09:30:00,10,0.02457002457002457,0.1,0.1,0.008046913509359755,0.0038456948339608233,0.004201218675398932,0.3791154791154791,0.5405405405405406
Ridge,2022-07-12 09:30:00,20,0.04914004914004914,0.05,0.15,0.003087122234710272,-0.0028604581140094618,0.005947580348719734,0.4157248157248157,0.44557739557739556
Ridge,2022-07-12 09:30:00,40,0.09828009828009827,0.1,0.15,-0.0021858775521180775,0.0016514466622270696,-0.003837324214345147,0.46584766584766585,0.5093980343980344
Ridge,2022-07-13 09:30:00,10,0.02493765586034913,0.1,0.3,0.010450650548574138,-0.010888734046831019,0.02133938459540516,0.36234413965087287,0.33042394014962595
Ridge,2022-07-13 09:30:00,20,0.04987531172069826,0.15,0.25,0.005729137156207267,-0.004264580321925371,0.009993717478132639,0.39102244389027435,0.4265586034912718
Ridge,2022-07-13 09:30:00,40,0.09975062344139651,0.175,0.2,0.004701231888969613,-0.0005214443711897842,0.005222676260159397,0.385286783042394,0.43167082294264336
Ridge,2022-07-14 09:30:00,10,0.02512562814070352,0.1,0.1,-0.0029687707491108,-0.020920904149234566,0.017952133400123766,0.4849246231155778,0.26733668341708544
Ridge,2022-07-14 09:30:00,20,0.05025125628140704,0.15,0.25,0.004112199758389949,-0.017166965248311194,0.021279165006701142,0.4317839195979899,0.2831658291457287
Ridge,2022-07-14 09:30:00,40,0.10050251256281408,0.2,0.375,0.0039082388322597235,-0.013678781630650153,0.017587020462909875,0.3983040201005025,0.3116206030150754
Ridge,2022-07-15 09:30:00,10,0.024271844660194174,0.1,0.0,0.008761266704416026,0.008988074902303671,-0.00022680819788764572,0.3463592233009708,0.6169902912621359
Ridge,2022-07-15 09:30:00,20,0.04854368932038835,0.1,0.0,0.0006243080856378404,0.010412692193720307,-0.009788384108082466,0.433009708737864,0.624635922330097
Ridge,2022-07-15 09:30:00,40,0.0970873786407767,0.125,0.1,-0.007746396128687619,0.004995263511444002,-0.01274165964013162,0.508252427184466,0.5358616504854369
Ridge,2022-07-18 09:30:00,10,0.02481389578163772,0.0,0.2,6.670985797617019e-05,0.00038610030928907906,-0.0003193904513129089,0.5605459057071961,0.5101736972704715
Ridge,2022-07-18 09:30:00,20,0.04962779156327544,0.1,0.2,0.012143932570454475,0.0009519991556859754,0.0111919334147685,0.36600496277915634,0.4646401985111662
Ridge,2022-07-18 09:30:00,40,0.09925558312655088,0.225,0.2,0.007789587245928026,0.0005968377929250671,0.007192749453002959,0.4042803970223325,0.42971464019851113
Ridge,2022-07-19 09:30:00,10,0.024213075060532687,0.1,0.1,0.004466326800420484,-4.44032111442845e-05,0.004510730011564768,0.4583535108958838,0.4283292978208232
Ridge,2022-07-19 09:30:00,20,0.048426150121065374,0.05,0.2,-0.003065185002147701,-0.0003845017270098864,-0.0026806832751378146,0.5277239709443099,0.42009685230024213
Ridge,2022-07-19 09:30:00,40,0.09685230024213075,0.075,0.15,-0.007254395147040659,0.001530000379969293,-0.008784395527009952,0.5553268765133172,0.45859564164648914
Ridge,2022-07-20 09:30:00,10,0.025510204081632654,0.0,0.1,-0.0036802068552470855,-0.002377280344893652,-0.0013029265103534334,0.5295918367346939,0.42551020408163265
Ridge,2022-07-20 09:30:00,20,0.05102040816326531,0.05,0.15,-0.0012887601283295771,-0.0067065260700581815,0.0054177659417286046,0.5206632653061225,0.3774234693877551
Ridge,2022-07-20 09:30:00,40,0.10204081632653061,0.15,0.2,-0.0006298857242174781,-0.003541562491746245,0.002911676767528767,0.46632653061224494,0.41409438775510204
Ridge,2022-07-21 09:30:00,10,0.02457002457002457,0.1,0.2,-0.0010950226514619028,0.0001769758893651543,-0.001271998540827057,0.47174447174447176,0.5046683046683047
Ridge,2022-07-21 09:30:00,20,0.04914004914004914,0.05,0.15,-0.0014132112973609702,0.003579081733995221,-0.004992293031356191,0.45257985257985256,0.5373464373464374
Ridge,2022-07-21 09:30:00,40,0.09828009828009827,0.075,0.175,-0.0003051023994218954,0.0002456173388111408,-0.0005507197382330362,0.43949631449631454,0.4674447174447175
Ridge,2022-07-22 09:30:00,10,0.025380710659898477,0.0,0.3,-0.00983934849050415,-0.017508035388835923,0.007668686898331773,0.5225888324873096,0.27081218274111674
Ridge,2022-07-22 09:30:00,20,0.050761421319796954,0.05,0.15,-0.004665807550825808,-0.010066187866843667,0.005400380316017859,0.48236040609137065,0.3574873096446701
Ridge,2022-07-22 09:30:00,40,0.10152284263959391,0.125,0.175,-0.005138786995159638,-0.0052789193567833,0.00014013236162366185,0.4713832487309645,0.40666243654822337
Ridge,2022-07-25 09:30:00,10,0.024691358024691357,0.2,0.3,0.014630262719069542,-0.011262281035979219,0.02589254375504876,0.35555555555555557,0.31135802469135804
