model,previous_date,date,k,common_assets,cross_date_rank_spearman,mean_absolute_rank_migration,top_overlap_fraction,bottom_overlap_fraction,top_jaccard,bottom_jaccard
TabPFN,2023-01-31 09:30:00,2023-02-01 09:30:00,10,267,-0.18029477517372167,0.362806200495968,0.0,0.1,0.0,0.05263157894736842
TabPFN,2023-01-31 09:30:00,2023-02-01 09:30:00,20,267,-0.18029477517372167,0.362806200495968,0.0,0.1,0.0,0.05263157894736842
TabPFN,2023-01-31 09:30:00,2023-02-01 09:30:00,40,267,-0.18029477517372167,0.362806200495968,0.05,0.125,0.02564102564102564,0.06666666666666667
TabPFN,2023-02-01 09:30:00,2023-02-02 09:30:00,10,254,0.04748758300120645,0.312438947568643,0.0,0.1,0.0,0.05263157894736842
TabPFN,2023-02-01 09:30:00,2023-02-02 09:30:00,20,254,0.04748758300120645,0.312438947568643,0.0,0.15,0.0,0.08108108108108109
TabPFN,2023-02-01 09:30:00,2023-02-02 09:30:00,40,254,0.04748758300120645,0.312438947568643,0.05,0.1,0.02564102564102564,0.05263157894736842
TabPFN,2023-02-02 09:30:00,2023-02-03 09:30:00,10,268,-0.013086274903416172,0.33284416546500867,0.0,0.0,0.0,0.0
TabPFN,2023-02-02 09:30:00,2023-02-03 09:30:00,20,268,-0.013086274903416172,0.33284416546500867,0.05,0.05,0.02564102564102564,0.02564102564102564
TabPFN,2023-02-02 09:30:00,2023-02-03 09:30:00,40,268,-0.013086274903416172,0.33284416546500867,0.05,0.125,0.02564102564102564,0.06666666666666667
TabPFN,2023-02-03 09:30:00,2023-02-06 09:30:00,10,274,-0.11599932913801528,0.35086773239401103,0.1,0.0,0.05263157894736842,0.0
TabPFN,2023-02-03 09:30:00,2023-02-06 09:30:00,20,274,-0.11599932913801528,0.35086773239401103,0.05,0.0,0.02564102564102564,0.0
TabPFN,2023-02-03 09:30:00,2023-02-06 09:30:00,40,274,-0.11599932913801528,0.35086773239401103,0.075,0.075,0.03896103896103896,0.03896103896103896
TabPFN,2023-02-06 09:30:00,2023-02-07 09:30:00,10,283,0.1415169462001692,0.30099023570348193,0.1,0.1,0.05263157894736842,0.05263157894736842
TabPFN,2023-02-06 09:30:00,2023-02-07 09:30:00,20,283,0.1415169462001692,0.30099023570348193,0.1,0.1,0.05263157894736842,0.05263157894736842
TabPFN,2023-02-06 09:30:00,2023-02-07 09:30:00,40,283,0.1415169462001692,0.30099023570348193,0.125,0.125,0.06666666666666667,0.06666666666666667
TabPFN,2023-02-07 09:30:00,2023-02-08 09:30:00,10,253,0.058565307795023655,0.31860162604347675,0.2,0.0,0.1111111111111111,0.0
TabPFN,2023-02-07 09:30:00,2023-02-08 09:30:00,20,253,0.058565307795023655,0.31860162604347675,0.2,0.1,0.1111111111111111,0.05263157894736842
TabPFN,2023-02-07 09:30:00,2023-02-08 09:30:00,40,253,0.058565307795023655,0.31860162604347675,0.175,0.075,0.0958904109589041,0.03896103896103896
TabPFN,2023-02-08 09:30:00,2023-02-09 09:30:00,10,265,0.04075304040547338,0.3343581733211419,0.1,0.0,0.05263157894736842,0.0
TabPFN,2023-02-08 09:30:00,2023-02-09 09:30:00,20,265,0.04075304040547338,0.3343581733211419,0.05,0.15,0.02564102564102564,0.08108108108108109
TabPFN,2023-02-08 09:30:00,2023-02-09 09:30:00,40,265,0.04075304040547338,0.3343581733211419,0.05,0.15,0.02564102564102564,0.08108108108108109
TabPFN,2023-02-09 09:30:00,2023-02-10 09:30:00,10,261,-0.042396447108213366,0.3448280521591223,0.1,0.2,0.05263157894736842,0.1111111111111111
TabPFN,2023-02-09 09:30:00,2023-02-10 09:30:00,20,261,-0.042396447108213366,0.3448280521591223,0.05,0.15,0.02564102564102564,0.08108108108108109
TabPFN,2023-02-09 09:30:00,2023-02-10 09:30:00,40,261,-0.042396447108213366,0.3448280521591223,0.1,0.075,0.05263157894736842,0.03896103896103896
TabPFN,2023-02-10 09:30:00,2023-02-13 09:30:00,10,258,0.007884469652635428,0.33239902758071377,0.0,0.0,0.0,0.0
TabPFN,2023-02-10 09:30:00,2023-02-13 09:30:00,20,258,0.007884469652635428,0.33239902758071377,0.1,0.05,0.05263157894736842,0.02564102564102564
TabPFN,2023-02-10 09:30:00,2023-02-13 09:30:00,40,258,0.007884469652635428,0.33239902758071377,0.125,0.075,0.06666666666666667,0.03896103896103896
TabPFN,2023-02-13 09:30:00,2023-02-14 09:30:00,10,260,-0.1897893346169208,0.35732320749692414,0.0,0.0,0.0,0.0
TabPFN,2023-02-13 09:30:00,2023-02-14 09:30:00,20,260,-0.1897893346169208,0.35732320749692414,0.05,0.05,0.02564102564102564,0.02564102564102564
TabPFN,2023-02-13 09:30:00,2023-02-14 09:30:00,40,260,-0.1897893346169208,0.35732320749692414,0.075,0.075,0.03896103896103896,0.03896103896103896
TabPFN,2023-02-14 09:30:00,2023-02-15 09:30:00,10,278,0.025300919157535275,0.32869061264598043,0.0,0.0,0.0,0.0
TabPFN,2023-02-14 09:30:00,2023-02-15 09:30:00,20,278,0.025300919157535275,0.32869061264598043,0.05,0.0,0.02564102564102564,0.0
TabPFN,2023-02-14 09:30:00,2023-02-15 09:30:00,40,278,0.025300919157535275,0.32869061264598043,0.025,0.075,0.012658227848101266,0.03896103896103896
TabPFN,2023-02-15 09:30:00,2023-02-16 09:30:00,10,266,-0.16865664266666242,0.36052605543533955,0.0,0.0,0.0,0.0
TabPFN,2023-02-15 09:30:00,2023-02-16 09:30:00,20,266,-0.16865664266666242,0.36052605543533955,0.0,0.1,0.0,0.05263157894736842
TabPFN,2023-02-15 09:30:00,2023-02-16 09:30:00,40,266,-0.16865664266666242,0.36052605543533955,0.025,0.075,0.012658227848101266,0.03896103896103896
TabPFN,2023-02-16 09:30:00,2023-02-17 09:30:00,10,266,-0.10903483002609343,0.3514040690517225,0.0,0.0,0.0,0.0
TabPFN,2023-02-16 09:30:00,2023-02-17 09:30:00,20,266,-0.10903483002609343,0.3514040690517225,0.1,0.0,0.05263157894736842,0.0
TabPFN,2023-02-16 09:30:00,2023-02-17 09:30:00,40,266,-0.10903483002609343,0.3514040690517225,0.15,0.1,0.08108108108108109,0.05263157894736842
TabPFN,2023-02-17 09:30:00,2023-02-20 09:30:00,10,260,-0.05590501452570417,0.3482368534071388,0.3,0.1,0.17647058823529413,0.05263157894736842
TabPFN,2023-02-17 09:30:00,2023-02-20 09:30:00,20,260,-0.05590501452570417,0.3482368534071388,0.3,0.05,0.17647058823529413,0.02564102564102564
TabPFN,2023-02-17 09:30:00,2023-02-20 09:30:00,40,260,-0.05590501452570417,0.3482368534071388,0.175,0.05,0.0958904109589041,0.02564102564102564
TabPFN,2023-02-20 09:30:00,2023-02-21 09:30:00,10,263,-0.18460920410678047,0.3535590287787843,0.0,0.1,0.0,0.05263157894736842
TabPFN,2023-02-20 09:30:00,2023-02-21 09:30:00,20,263,-0.18460920410678047,0.3535590287787843,0.05,0.05,0.02564102564102564,0.02564102564102564
TabPFN,2023-02-20 09:30:00,2023-02-21 09:30:00,40,263,-0.18460920410678047,0.3535590287787843,0.05,0.05,0.02564102564102564,0.02564102564102564
TabPFN,2023-02-21 09:30:00,2023-02-22 09:30:00,10,264,-0.0572213997352099,0.3445675074330045,0.0,0.0,0.0,0.0
TabPFN,2023-02-21 09:30:00,2023-02-22 09:30:00,20,264,-0.0572213997352099,0.3445675074330045,0.1,0.1,0.05263157894736842,0.05263157894736842
TabPFN,2023-02-21 09:30:00,2023-02-22 09:30:00,40,264,-0.0572213997352099,0.3445675074330045,0.05,0.1,0.02564102564102564,0.05263157894736842
TabPFN,2023-02-22 09:30:00,2023-02-23 09:30:00,10,264,-0.010930091502585941,0.3230272651325283,0.0,0.1,0.0,0.05263157894736842
TabPFN,2023-02-22 09:30:00,2023-02-23 09:30:00,20,264,-0.010930091502585941,0.3230272651325283,0.05,0.05,0.02564102564102564,0.02564102564102564
TabPFN,2023-02-22 09:30:00,2023-02-23 09:30:00,40,264,-0.010930091502585941,0.3230272651325283,0.125,0.075,0.06666666666666667,0.03896103896103896
TabPFN,2023-02-23 09:30:00,2023-02-24 09:30:00,10,250,0.10946133538136608,0.30407179487179486,0.0,0.0,0.0,0.0
TabPFN,2023-02-23 09:30:00,2023-02-24 09:30:00,20,250,0.10946133538136608,0.30407179487179486,0.0,0.05,0.0,0.02564102564102564
TabPFN,2023-02-23 09:30:00,2023-02-24 09:30:00,40,250,0.10946133538136608,0.30407179487179486,0.075,0.075,0.03896103896103896,0.03896103896103896
TabPFN,2023-02-24 09:30:00,2023-02-27 09:30:00,10,259,-0.1378772076446495,0.3574289527259824,0.0,0.0,0.0,0.0
TabPFN,2023-02-24 09:30:00,2023-02-27 09:30:00,20,259,-0.1378772076446495,0.3574289527259824,0.0,0.0,0.0,0.0
TabPFN,2023-02-24 09:30:00,2023-02-27 09:30:00,40,259,-0.1378772076446495,0.3574289527259824,0.075,0.05,0.03896103896103896,0.02564102564102564
TabPFN,2023-02-27 09:30:00,2023-02-28 09:30:00,10,269,-0.15007367129655316,0.363677274122555,0.0,0.2,0.0,0.1111111111111111
TabPFN,2023-02-27 09:30:00,2023-02-28 09:30:00,20,269,-0.15007367129655316,0.363677274122555,0.0,0.15,0.0,0.08108108108108109
TabPFN,2023-02-27 09:30:00,2023-02-28 09:30:00,40,269,-0.15007367129655316,0.363677274122555,0.075,0.1,0.03896103896103896,0.05263157894736842
TabPFN,2023-02-28 09:30:00,2023-03-01 09:30:00,10,266,-0.09896343572520447,0.35002990659904576,0.0,0.1,0.0,0.05263157894736842
TabPFN,2023-02-28 09:30:00,2023-03-01 09:30:00,20,266,-0.09896343572520447,0.35002990659904576,0.0,0.05,0.0,0.02564102564102564
TabPFN,2023-02-28 09:30:00,2023-03-01 09:30:00,40,266,-0.09896343572520447,0.35002990659904576,0.025,0.075,0.012658227848101266,0.03896103896103896
TabPFN,2023-03-01 09:30:00,2023-03-02 09:30:00,10,264,0.031213925610941176,0.32628027370839313,0.0,0.1,0.0,0.05263157894736842
TabPFN,2023-03-01 09:30:00,2023-03-02 09:30:00,20,264,0.031213925610941176,0.32628027370839313,0.0,0.2,0.0,0.1111111111111111
TabPFN,2023-03-01 09:30:00,2023-03-02 09:30:00,40,264,0.031213925610941176,0.32628027370839313,0.025,0.1,0.012658227848101266,0.05263157894736842
TabPFN,2023-03-02 09:30:00,2023-03-03 09:30:00,10,257,0.14022628042711063,0.3108244770125216,0.0,0.1,0.0,0.05263157894736842
TabPFN,2023-03-02 09:30:00,2023-03-03 09:30:00,20,257,0.14022628042711063,0.3108244770125216,0.0,0.1,0.0,0.05263157894736842
TabPFN,2023-03-02 09:30:00,2023-03-03 09:30:00,40,257,0.14022628042711063,0.3108244770125216,0.15,0.125,0.08108108108108109,0.06666666666666667
TabPFN,2023-03-03 09:30:00,2023-03-06 09:30:00,10,259,-0.09553670716461414,0.34296583531480196,0.0,0.0,0.0,0.0
TabPFN,2023-03-03 09:30:00,2023-03-06 09:30:00,20,259,-0.09553670716461414,0.34296583531480196,0.0,0.05,0.0,0.02564102564102564
TabPFN,2023-03-03 09:30:00,2023-03-06 09:30:00,40,259,-0.09553670716461414,0.34296583531480196,0.0,0.025,0.0,0.012658227848101266
TabPFN,2023-03-06 09:30:00,2023-03-07 09:30:00,10,270,0.08371186314093623,0.3154510732168111,0.0,0.0,0.0,0.0
TabPFN,2023-03-06 09:30:00,2023-03-07 09:30:00,20,270,0.08371186314093623,0.3154510732168111,0.05,0.15,0.02564102564102564,0.08108108108108109
TabPFN,2023-03-06 09:30:00,2023-03-07 09:30:00,40,270,0.08371186314093623,0.3154510732168111,0.075,0.1,0.03896103896103896,0.05263157894736842
TabPFN,2023-03-07 09:30:00,2023-03-08 09:30:00,10,246,0.17252283751458514,0.3037785860314744,0.0,0.0,0.0,0.0
TabPFN,2023-03-07 09:30:00,2023-03-08 09:30:00,20,246,0.17252283751458514,0.3037785860314744,0.05,0.1,0.02564102564102564,0.05263157894736842
TabPFN,2023-03-07 09:30:00,2023-03-08 09:30:00,40,246,0.17252283751458514,0.3037785860314744,0.1,0.075,0.05263157894736842,0.03896103896103896
TabPFN,2023-03-08 09:30:00,2023-03-09 09:30:00,10,246,-0.13707022850613532,0.36115165236807717,0.0,0.0,0.0,0.0
TabPFN,2023-03-08 09:30:00,2023-03-09 09:30:00,20,246,-0.13707022850613532,0.36115165236807717,0.0,0.0,0.0,0.0
TabPFN,2023-03-08 09:30:00,2023-03-09 09:30:00,40,246,-0.13707022850613532,0.36115165236807717,0.05,0.0,0.02564102564102564,0.0
TabPFN,2023-03-09 09:30:00,2023-03-10 09:30:00,10,264,0.09407483254961552,0.3059386646587772,0.0,0.1,0.0,0.05263157894736842
TabPFN,2023-03-09 09:30:00,2023-03-10 09:30:00,20,264,0.09407483254961552,0.3059386646587772,0.0,0.05,0.0,0.02564102564102564
TabPFN,2023-03-09 09:30:00,2023-03-10 09:30:00,40,264,0.09407483254961552,0.3059386646587772,0.075,0.1,0.03896103896103896,0.05263157894736842
TabPFN,2023-03-10 09:30:00,2023-03-13 09:30:00,10,274,-0.06677206005673159,0.34633263940636083,0.0,0.2,0.0,0.1111111111111111
TabPFN,2023-03-10 09:30:00,2023-03-13 09:30:00,20,274,-0.06677206005673159,0.34633263940636083,0.05,0.15,0.02564102564102564,0.08108108108108109
TabPFN,2023-03-10 09:30:00,2023-03-13 09:30:00,40,274,-0.06677206005673159,0.34633263940636083,0.075,0.125,0.03896103896103896,0.06666666666666667
TabPFN,2023-03-13 09:30:00,2023-03-14 09:30:00,10,263,-0.08230448331455499,0.3493184603655594,0.1,0.0,0.05263157894736842,0.0
TabPFN,2023-03-13 09:30:00,2023-03-14 09:30:00,20,263,-0.08230448331455499,0.3493184603655594,0.05,0.0,0.02564102564102564,0.0
TabPFN,2023-03-13 09:30:00,2023-03-14 09:30:00,40,263,-0.08230448331455499,0.3493184603655594,0.05,0.025,0.02564102564102564,0.012658227848101266
TabPFN,2023-03-14 09:30:00,2023-03-15 09:30:00,10,264,-0.09185542200105652,0.35870711342750816,0.1,0.2,0.05263157894736842,0.1111111111111111
TabPFN,2023-03-14 09:30:00,2023-03-15 09:30:00,20,264,-0.09185542200105652,0.35870711342750816,0.1,0.15,0.05263157894736842,0.08108108108108109
TabPFN,2023-03-14 09:30:00,2023-03-15 09:30:00,40,264,-0.09185542200105652,0.35870711342750816,0.075,0.125,0.03896103896103896,0.06666666666666667
TabPFN,2023-03-15 09:30:00,2023-03-16 09:30:00,10,261,-0.06266898846525064,0.35367799841484054,0.0,0.0,0.0,0.0
TabPFN,2023-03-15 09:30:00,2023-03-16 09:30:00,20,261,-0.06266898846525064,0.35367799841484054,0.0,0.05,0.0,0.02564102564102564
TabPFN,2023-03-15 09:30:00,2023-03-16 09:30:00,40,261,-0.06266898846525064,0.35367799841484054,0.025,0.1,0.012658227848101266,0.05263157894736842
TabPFN,2023-03-16 09:30:00,2023-03-17 09:30:00,10,244,-0.1425845383690817,0.3532745856640228,0.0,0.0,0.0,0.0
TabPFN,2023-03-16 09:30:00,2023-03-17 09:30:00,20,244,-0.1425845383690817,0.3532745856640228,0.1,0.0,0.05263157894736842,0.0
TabPFN,2023-03-16 09:30:00,2023-03-17 09:30:00,40,244,-0.1425845383690817,0.3532745856640228,0.075,0.025,0.03896103896103896,0.012658227848101266
TabPFN,2023-03-17 09:30:00,2023-03-20 09:30:00,10,247,0.057208134116080604,0.30604647741484275,0.0,0.1,0.0,0.05263157894736842
TabPFN,2023-03-17 09:30:00,2023-03-20 09:30:00,20,247,0.057208134116080604,0.30604647741484275,0.05,0.1,0.02564102564102564,0.05263157894736842
TabPFN,2023-03-17 09:30:00,2023-03-20 09:30:00,40,247,0.057208134116080604,0.30604647741484275,0.075,0.1,0.03896103896103896,0.05263157894736842
TabPFN,2023-03-20 09:30:00,2023-03-21 09:30:00,10,254,0.04101042240680156,0.32605064404543416,0.1,0.0,0.05263157894736842,0.0
TabPFN,2023-03-20 09:30:00,2023-03-21 09:30:00,20,254,0.04101042240680156,0.32605064404543416,0.1,0.05,0.05263157894736842,0.02564102564102564
TabPFN,2023-03-20 09:30:00,2023-03-21 09:30:00,40,254,0.04101042240680156,0.32605064404543416,0.15,0.1,0.08108108108108109,0.05263157894736842
TabPFN,2023-03-21 09:30:00,2023-03-22 09:30:00,10,261,0.09582346231464421,0.3040141336760597,0.2,0.1,0.1111111111111111,0.05263157894736842
TabPFN,2023-03-21 09:30:00,2023-03-22 09:30:00,20,261,0.09582346231464421,0.3040141336760597,0.2,0.1,0.1111111111111111,0.05263157894736842
TabPFN,2023-03-21 09:30:00,2023-03-22 09:30:00,40,261,0.09582346231464421,0.3040141336760597,0.15,0.075,0.08108108108108109,0.03896103896103896
TabPFN,2023-03-22 09:30:00,2023-03-23 09:30:00,10,259,0.01071963862661537,0.3275718445434382,0.0,0.0,0.0,0.0
TabPFN,2023-03-22 09:30:00,2023-03-23 09:30:00,20,259,0.01071963862661537,0.3275718445434382,0.0,0.0,0.0,0.0
TabPFN,2023-03-22 09:30:00,2023-03-23 09:30:00,40,259,0.01071963862661537,0.3275718445434382,0.075,0.05,0.03896103896103896,0.02564102564102564
TabPFN,2023-03-23 09:30:00,2023-03-24 09:30:00,10,262,-0.04773152563996063,0.3398952427829221,0.0,0.0,0.0,0.0
TabPFN,2023-03-23 09:30:00,2023-03-24 09:30:00,20,262,-0.04773152563996063,0.3398952427829221,0.0,0.0,0.0,0.0
TabPFN,2023-03-23 09:30:00,2023-03-24 09:30:00,40,262,-0.04773152563996063,0.3398952427829221,0.075,0.05,0.03896103896103896,0.02564102564102564
TabPFN,2023-03-24 09:30:00,2023-03-27 09:30:00,10,254,0.05728351033544661,0.3050351707888109,0.1,0.0,0.05263157894736842,0.0
TabPFN,2023-03-24 09:30:00,2023-03-27 09:30:00,20,254,0.05728351033544661,0.3050351707888109,0.15,0.1,0.08108108108108109,0.05263157894736842
TabPFN,2023-03-24 09:30:00,2023-03-27 09:30:00,40,254,0.05728351033544661,0.3050351707888109,0.075,0.125,0.03896103896103896,0.06666666666666667
TabPFN,2023-03-27 09:30:00,2023-03-28 09:30:00,10,259,0.1558996000856466,0.29748944103639535,0.0,0.1,0.0,0.05263157894736842
TabPFN,2023-03-27 09:30:00,2023-03-28 09:30:00,20,259,0.1558996000856466,0.29748944103639535,0.1,0.05,0.05263157894736842,0.02564102564102564
TabPFN,2023-03-27 09:30:00,2023-03-28 09:30:00,40,259,0.1558996000856466,0.29748944103639535,0.125,0.075,0.06666666666666667,0.03896103896103896
TabPFN,2023-03-28 09:30:00,2023-03-29 09:30:00,10,271,0.04675614403202855,0.3221698799604703,0.2,0.0,0.1111111111111111,0.0
TabPFN,2023-03-28 09:30:00,2023-03-29 09:30:00,20,271,0.04675614403202855,0.3221698799604703,0.15,0.0,0.08108108108108109,0.0
TabPFN,2023-03-28 09:30:00,2023-03-29 09:30:00,40,271,0.04675614403202855,0.3221698799604703,0.2,0.025,0.1111111111111111,0.012658227848101266
TabPFN,2023-03-29 09:30:00,2023-03-30 09:30:00,10,258,0.028544735901536195,0.3167108818271609,0.1,0.1,0.05263157894736842,0.05263157894736842
TabPFN,2023-03-29 09:30:00,2023-03-30 09:30:00,20,258,0.028544735901536195,0.3167108818271609,0.05,0.15,0.02564102564102564,0.08108108108108109
TabPFN,2023-03-29 09:30:00,2023-03-30 09:30:00,40,258,0.028544735901536195,0.3167108818271609,0.075,0.15,0.03896103896103896,0.08108108108108109
TabPFN,2023-03-30 09:30:00,2023-03-31 09:30:00,10,255,0.12298228346456692,0.30383428826075887,0.0,0.0,0.0,0.0
TabPFN,2023-03-30 09:30:00,2023-03-31 09:30:00,20,255,0.12298228346456692,0.30383428826075887,0.1,0.1,0.05263157894736842,0.05263157894736842
TabPFN,2023-03-30 09:30:00,2023-03-31 09:30:00,40,255,0.12298228346456692,0.30383428826075887,0.15,0.075,0.08108108108108109,0.03896103896103896
TabPFN,2023-03-31 09:30:00,2023-04-03 09:30:00,10,263,0.0036254924363361934,0.3270627978052655,0.0,0.0,0.0,0.0
TabPFN,2023-03-31 09:30:00,2023-04-03 09:30:00,20,263,0.0036254924363361934,0.3270627978052655,0.05,0.0,0.02564102564102564,0.0
TabPFN,2023-03-31 09:30:00,2023-04-03 09:30:00,40,263,0.0036254924363361934,0.3270627978052655,0.175,0.1,0.0958904109589041,0.05263157894736842
Ridge,2022-01-05 09:30:00,2022-01-06 09:30:00,10,253,0.6623606337745332,0.17743964071052065,0.3,0.3,0.17647058823529413,0.17647058823529413
Ridge,2022-01-05 09:30:00,2022-01-06 09:30:00,20,253,0.6623606337745332,0.17743964071052065,0.35,0.4,0.21212121212121213,0.25
Ridge,2022-01-05 09:30:00,2022-01-06 09:30:00,40,253,0.6623606337745332,0.17743964071052065,0.425,0.375,0.2698412698412698,0.23076923076923078
Ridge,2022-01-06 09:30:00,2022-01-07 09:30:00,10,260,0.7066033066033065,0.1557929442057411,0.3,0.2,0.17647058823529413,0.1111111111111111
Ridge,2022-01-06 09:30:00,2022-01-07 09:30:00,20,260,0.7066033066033065,0.1557929442057411,0.5,0.2,0.3333333333333333,0.1111111111111111
Ridge,2022-01-06 09:30:00,2022-01-07 09:30:00,40,260,0.7066033066033065,0.1557929442057411,0.475,0.3,0.3114754098360656,0.17647058823529413
Ridge,2022-01-07 09:30:00,2022-01-10 09:30:00,10,257,0.651637153877477,0.18241968613779047,0.4,0.3,0.25,0.17647058823529413
Ridge,2022-01-07 09:30:00,2022-01-10 09:30:00,20,257,0.651637153877477,0.18241968613779047,0.3,0.3,0.17647058823529413,0.17647058823529413
Ridge,2022-01-07 09:30:00,2022-01-10 09:30:00,40,257,0.651637153877477,0.18241968613779047,0.325,0.175,0.19402985074626866,0.0958904109589041
Ridge,2022-01-10 09:30:00,2022-01-11 09:30:00,10,255,0.7252106009726725,0.1571964167314588,0.1,0.2,0.05263157894736842,0.1111111111111111
Ridge,2022-01-10 09:30:00,2022-01-11 09:30:00,20,255,0.7252106009726725,0.1571964167314588,0.2,0.3,0.1111111111111111,0.17647058823529413
Ridge,2022-01-10 09:30:00,2022-01-11 09:30:00,40,255,0.7252106009726725,0.1571964167314588,0.4,0.325,0.25,0.19402985074626866
Ridge,2022-01-11 09:30:00,2022-01-12 09:30:00,10,266,0.7366275557454162,0.15062069168949677,0.4,0.0,0.25,0.0
Ridge,2022-01-11 09:30:00,2022-01-12 09:30:00,20,266,0.7366275557454162,0.15062069168949677,0.5,0.15,0.3333333333333333,0.08108108108108109
Ridge,2022-01-11 09:30:00,2022-01-12 09:30:00,40,266,0.7366275557454162,0.15062069168949677,0.45,0.35,0.2903225806451613,0.21212121212121213
Ridge,2022-01-12 09:30:00,2022-01-13 09:30:00,10,265,0.6376004333303241,0.1758325024464201,0.2,0.2,0.1111111111111111,0.1111111111111111
Ridge,2022-01-12 09:30:00,2022-01-13 09:30:00,20,265,0.6376004333303241,0.1758325024464201,0.25,0.15,0.14285714285714285,0.08108108108108109
Ridge,2022-01-12 09:30:00,2022-01-13 09:30:00,40,265,0.6376004333303241,0.1758325024464201,0.325,0.275,0.19402985074626866,0.15942028985507245
Ridge,2022-01-13 09:30:00,2022-01-14 09:30:00,10,266,0.5940538222809515,0.19472824553630014,0.1,0.1,0.05263157894736842,0.05263157894736842
Ridge,2022-01-13 09:30:00,2022-01-14 09:30:00,20,266,0.5940538222809515,0.19472824553630014,0.3,0.1,0.17647058823529413,0.05263157894736842
Ridge,2022-01-13 09:30:00,2022-01-14 09:30:00,40,266,0.5940538222809515,0.19472824553630014,0.35,0.2,0.21212121212121213,0.1111111111111111
Ridge,2022-01-14 09:30:00,2022-01-17 09:30:00,10,257,0.5698367229210026,0.20544567115304838,0.3,0.2,0.17647058823529413,0.1111111111111111
Ridge,2022-01-14 09:30:00,2022-01-17 09:30:00,20,257,0.5698367229210026,0.20544567115304838,0.35,0.1,0.21212121212121213,0.05263157894736842
Ridge,2022-01-14 09:30:00,2022-01-17 09:30:00,40,257,0.5698367229210026,0.20544567115304838,0.4,0.175,0.25,0.0958904109589041
Ridge,2022-01-17 09:30:00,2022-01-18 09:30:00,10,264,0.4699163237221921,0.2277682404070978,0.3,0.3,0.17647058823529413,0.17647058823529413
Ridge,2022-01-17 09:30:00,2022-01-18 09:30:00,20,264,0.4699163237221921,0.2277682404070978,0.35,0.25,0.21212121212121213,0.14285714285714285
Ridge,2022-01-17 09:30:00,2022-01-18 09:30:00,40,264,0.4699163237221921,0.2277682404070978,0.25,0.2,0.14285714285714285,0.1111111111111111
Ridge,2022-01-18 09:30:00,2022-01-19 09:30:00,10,277,0.40008288456348395,0.23465703971119134,0.1,0.4,0.05263157894736842,0.25
Ridge,2022-01-18 09:30:00,2022-01-19 09:30:00,20,277,0.40008288456348395,0.23465703971119134,0.25,0.25,0.14285714285714285,0.14285714285714285
Ridge,2022-01-18 09:30:00,2022-01-19 09:30:00,40,277,0.40008288456348395,0.23465703971119134,0.175,0.225,0.0958904109589041,0.1267605633802817
Ridge,2022-01-19 09:30:00,2022-01-20 09:30:00,10,267,0.5643681146518821,0.1994469063279036,0.2,0.0,0.1111111111111111,0.0
Ridge,2022-01-19 09:30:00,2022-01-20 09:30:00,20,267,0.5643681146518821,0.1994469063279036,0.25,0.05,0.14285714285714285,0.02564102564102564
Ridge,2022-01-19 09:30:00,2022-01-20 09:30:00,40,267,0.5643681146518821,0.1994469063279036,0.2,0.15,0.1111111111111111,0.08108108108108109
Ridge,2022-01-20 09:30:00,2022-01-21 09:30:00,10,266,0.6424986570730409,0.17710325105590305,0.3,0.1,0.17647058823529413,0.05263157894736842
Ridge,2022-01-20 09:30:00,2022-01-21 09:30:00,20,266,0.6424986570730409,0.17710325105590305,0.3,0.2,0.17647058823529413,0.1111111111111111
Ridge,2022-01-20 09:30:00,2022-01-21 09:30:00,40,266,0.6424986570730409,0.17710325105590305,0.25,0.225,0.14285714285714285,0.1267605633802817
Ridge,2022-01-21 09:30:00,2022-01-24 09:30:00,10,267,0.6241666971386205,0.18168012993751076,0.2,0.2,0.1111111111111111,0.1111111111111111
Ridge,2022-01-21 09:30:00,2022-01-24 09:30:00,20,267,0.6241666971386205,0.18168012993751076,0.25,0.2,0.14285714285714285,0.1111111111111111
Ridge,2022-01-21 09:30:00,2022-01-24 09:30:00,40,267,0.6241666971386205,0.18168012993751076,0.3,0.275,0.17647058823529413,0.15942028985507245
Ridge,2022-01-24 09:30:00,2022-01-25 09:30:00,10,254,0.6262220651853533,0.18379773121678292,0.3,0.1,0.17647058823529413,0.05263157894736842
Ridge,2022-01-24 09:30:00,2022-01-25 09:30:00,20,254,0.6262220651853533,0.18379773121678292,0.2,0.15,0.1111111111111111,0.08108108108108109
Ridge,2022-01-24 09:30:00,2022-01-25 09:30:00,40,254,0.6262220651853533,0.18379773121678292,0.275,0.3,0.15942028985507245,0.17647058823529413
Ridge,2022-01-25 09:30:00,2022-01-26 09:30:00,10,263,0.664934179105659,0.1759133496470678,0.3,0.4,0.17647058823529413,0.25
Ridge,2022-01-25 09:30:00,2022-01-26 09:30:00,20,263,0.664934179105659,0.1759133496470678,0.25,0.3,0.14285714285714285,0.17647058823529413
Ridge,2022-01-25 09:30:00,2022-01-26 09:30:00,40,263,0.664934179105659,0.1759133496470678,0.225,0.275,0.1267605633802817,0.15942028985507245
Ridge,2022-01-26 09:30:00,2022-01-27 09:30:00,10,258,0.4709058632685454,0.23137674032936098,0.2,0.2,0.1111111111111111,0.1111111111111111
Ridge,2022-01-26 09:30:00,2022-01-27 09:30:00,20,258,0.4709058632685454,0.23137674032936098,0.2,0.15,0.1111111111111111,0.08108108108108109
