model,seed,date,portfolio,gross_return_decimal,turnover_one_way,cost_rate_bps_per_one_way_turnover,transaction_cost_decimal,net_return_decimal,gross_compounded_wealth,net_compounded_wealth
FinPFN,42,2022-07-14 09:30:00,short,0.003999132823451668,0.9268292682926826,2,0.00018536585365853652,0.0038137669697931313,1.1587820137411549,1.1337706471850542
FinPFN,42,2022-07-15 09:30:00,short,0.001163396365035085,0.8333333333333325,2,0.0001666666666666665,0.0009967296983684185,1.1601301365238093,1.134900710060242
FinPFN,42,2022-07-18 09:30:00,short,0.002288741130846691,0.8809523809523808,2,0.00017619047619047616,0.002112550654656215,1.162785374084406,1.1372982452982494
FinPFN,42,2022-07-19 09:30:00,short,-0.002438529095801941,0.9285714285714282,2,0.00018571428571428564,-0.0026242433815162267,1.1599498881175283,1.1343136979052155
FinPFN,42,2022-07-20 09:30:00,short,-0.0019359610937383289,0.8333333333333325,2,0.0001666666666666665,-0.002102627760404995,1.1577042702634468,1.1319286584349924
FinPFN,42,2022-07-21 09:30:00,short,-0.0013345902425660162,0.8780487804878045,2,0.0001756097560975609,-0.001510199998663577,1.1561592094405762,1.1302192197765366
FinPFN,42,2022-07-22 09:30:00,short,0.004451274874139693,0.8780487804878045,2,0.0001756097560975609,0.004275665118042132,1.161305591880064,1.1350516586702761
FinPFN,42,2022-07-25 09:30:00,short,0.004139888919058822,0.9024390243902436,2,0.0001804878048780487,0.003959401114180773,1.1661132680315296,1.139545783472268
FinPFN,42,2022-07-26 09:30:00,short,0.000489829808660174,0.8536585365853664,2,0.00017073170731707327,0.0003190981013431007,1.1666844650704855,1.1399094103681675
FinPFN,42,2022-07-27 09:30:00,short,0.002207582139636094,0.9268292682926835,2,0.0001853658536585367,0.002022216285977557,1.169260016858166,1.1422145537423531
FinPFN,42,2022-07-28 09:30:00,short,-0.002697182521376225,0.8292682926829267,2,0.00016585365853658533,-0.00286303617991281,1.1661063091777522,1.1389443521497657
FinPFN,42,2022-07-29 09:30:00,short,-0.001179442434624188,0.8333333333333325,2,0.0001666666666666665,-0.0013461091012908545,1.164730953913425,1.1374112087914732
FinPFN,42,2022-08-01 09:30:00,short,0.000438271516245927,0.8571428571428571,2,0.00017142857142857143,0.00026684294481735553,1.165241422314615,1.1377147189478953
FinPFN,42,2022-08-02 09:30:00,short,0.0061811601374605505,0.9024390243902434,2,0.00018048780487804869,0.006000672332582502,1.172443966144744,1.144541772184258
FinPFN,42,2022-08-03 09:30:00,short,0.007890232938771285,0.8536585365853655,2,0.0001707317073170731,0.007719501231454212,1.181694822145283,1.153377063804085
FinPFN,42,2022-08-04 09:30:00,short,-0.009498482883969313,0.8780487804878054,2,0.0001756097560975611,-0.009674092640066875,1.170470514103061,1.142219187239916
FinPFN,42,2022-08-05 09:30:00,short,0.00360483357065693,0.8571428571428571,2,0.00017142857142857143,0.0034334049992283586,1.1746898655057636,1.1461408883076
FinPFN,42,2022-08-08 09:30:00,short,0.002721520027596585,0.8809523809523799,2,0.000176190476190476,0.002545329551406109,1.177886807500952,1.1490581945806844
FinPFN,42,2022-08-09 09:30:00,short,-0.002843731488629051,0.8780487804878048,2,0.00017560975609756096,-0.003019341244726612,1.174537213696421,1.1455887957811959
FinPFN,42,2022-08-10 09:30:00,short,-0.004094631255764895,0.7560975609756093,2,0.00015121951219512186,-0.0042458507679600166,1.1697279169101604,1.140724796712862
FinPFN,42,2022-08-11 09:30:00,short,-0.001909391582023624,0.8499999999999991,2,0.00016999999999999982,-0.002079391582023624,1.1674944482723542,1.1383527831731717
FinPFN,42,2022-08-12 09:30:00,short,0.0023343520573577033,0.8249999999999992,2,0.00016499999999999984,0.0021693520573577035,1.1702197913396326,1.1408222711253473
FinPFN,42,2022-08-15 09:30:00,short,0.008822637637263651,0.849999999999999,2,0.0001699999999999998,0.008652637637263651,1.1805442165145763,1.150693392845915
FinPFN,42,2022-08-16 09:30:00,short,-0.005997468023392064,0.9268292682926826,2,0.00018536585365853652,-0.006182833877050601,1.1734639403258298,1.143578846754529
FinPFN,42,2022-08-17 09:30:00,short,-0.001362159654260823,0.8292682926829266,2,0.0001658536585365853,-0.0015280133127974084,1.171865495090588,1.1418314430524545
FinPFN,42,2022-08-18 09:30:00,short,0.0033138519080248207,0.9230769230769218,2,0.00018461538461538436,0.0031292365234094365,1.1757488837974426,1.1454045037076317
FinPFN,42,2022-08-19 09:30:00,short,0.001355760180099977,0.8249999999999992,2,0.00016499999999999984,0.0011907601800999772,1.1773429173158922,1.146768405780754
FinPFN,42,2022-08-22 09:30:00,short,0.007946586182340749,0.7317073170731705,2,0.0001463414634146341,0.007800244718926114,1.1866987742745114,1.1557134799817765
FinPFN,42,2022-08-23 09:30:00,short,0.005054637923071665,0.8780487804878054,2,0.0001756097560975611,0.0048790281669741035,1.1926971069022219,1.1613522386035593
FinPFN,42,2022-08-24 09:30:00,short,0.001241788761495719,0.8536585365853664,2,0.00017073170731707327,0.0010710570541786458,1.1941781847654416,1.1625961131111018
