model,previous_date,date,k,common_assets,cross_date_rank_spearman,mean_absolute_rank_migration,top_overlap_fraction,bottom_overlap_fraction,top_jaccard,bottom_jaccard
Ridge,2016-05-31,2016-06-30,20,53,0.5695049185615223,0.20641509433962266,0.0,0.05,0.0,0.02564102564102564
Ridge,2016-05-31,2016-06-30,40,53,0.5695049185615223,0.20641509433962266,0.0,0.075,0.0,0.03896103896103896
Ridge,2016-06-30,2016-07-31,10,51,0.5900452488687783,0.2033333333333334,0.0,0.0,0.0,0.0
Ridge,2016-06-30,2016-07-31,20,51,0.5900452488687783,0.2033333333333334,0.05,0.0,0.02564102564102564,0.0
Ridge,2016-06-30,2016-07-31,40,51,0.5900452488687783,0.2033333333333334,0.025,0.05,0.012658227848101266,0.02564102564102564
Ridge,2016-07-31,2016-08-31,10,49,0.586938775510204,0.21457142857142855,0.1,0.0,0.05263157894736842,0.0
Ridge,2016-07-31,2016-08-31,20,49,0.586938775510204,0.21457142857142855,0.05,0.0,0.02564102564102564,0.0
Ridge,2016-07-31,2016-08-31,40,49,0.586938775510204,0.21457142857142855,0.05,0.025,0.02564102564102564,0.012658227848101266
Ridge,2016-08-31,2016-09-30,10,49,0.7305102040816325,0.18763265306122448,0.0,0.0,0.0,0.0
Ridge,2016-08-31,2016-09-30,20,49,0.7305102040816325,0.18763265306122448,0.0,0.0,0.0,0.0
Ridge,2016-08-31,2016-09-30,40,49,0.7305102040816325,0.18763265306122448,0.025,0.0,0.012658227848101266,0.0
Ridge,2016-09-30,2016-10-31,10,48,0.5010855405992184,0.22166666666666668,0.0,0.0,0.0,0.0
Ridge,2016-09-30,2016-10-31,20,48,0.5010855405992184,0.22166666666666668,0.0,0.0,0.0,0.0
Ridge,2016-09-30,2016-10-31,40,48,0.5010855405992184,0.22166666666666668,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2016-10-31,2016-11-30,10,45,0.4940711462450592,0.1927111111111111,0.1,0.0,0.05263157894736842,0.0
Ridge,2016-10-31,2016-11-30,20,45,0.4940711462450592,0.1927111111111111,0.05,0.0,0.02564102564102564,0.0
Ridge,2016-10-31,2016-11-30,40,45,0.4940711462450592,0.1927111111111111,0.05,0.0,0.02564102564102564,0.0
Ridge,2016-11-30,2016-12-31,10,43,0.6177891875566294,0.17730232558139536,0.0,0.0,0.0,0.0
Ridge,2016-11-30,2016-12-31,20,43,0.6177891875566294,0.17730232558139536,0.0,0.05,0.0,0.02564102564102564
Ridge,2016-11-30,2016-12-31,40,43,0.6177891875566294,0.17730232558139536,0.0,0.025,0.0,0.012658227848101266
Ridge,2016-12-31,2017-01-31,10,60,0.33170325090302866,0.24950000000000003,0.0,0.0,0.0,0.0
Ridge,2016-12-31,2017-01-31,20,60,0.33170325090302866,0.24950000000000003,0.0,0.05,0.0,0.02564102564102564
Ridge,2016-12-31,2017-01-31,40,60,0.33170325090302866,0.24950000000000003,0.0,0.075,0.0,0.03896103896103896
Ridge,2017-01-31,2017-02-28,10,52,0.30683855545120803,0.2724615384615384,0.1,0.0,0.05263157894736842,0.0
Ridge,2017-01-31,2017-02-28,20,52,0.30683855545120803,0.2724615384615384,0.05,0.0,0.02564102564102564,0.0
Ridge,2017-01-31,2017-02-28,40,52,0.30683855545120803,0.2724615384615384,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2017-02-28,2017-03-31,10,48,0.7734476769431177,0.16166666666666665,0.0,0.1,0.0,0.05263157894736842
Ridge,2017-02-28,2017-03-31,20,48,0.7734476769431177,0.16166666666666665,0.05,0.05,0.02564102564102564,0.02564102564102564
Ridge,2017-02-28,2017-03-31,40,48,0.7734476769431177,0.16166666666666665,0.05,0.075,0.02564102564102564,0.03896103896103896
Ridge,2017-03-31,2017-04-30,10,50,0.4244417767106843,0.22884000000000002,0.0,0.0,0.0,0.0
Ridge,2017-03-31,2017-04-30,20,50,0.4244417767106843,0.22884000000000002,0.0,0.1,0.0,0.05263157894736842
Ridge,2017-03-31,2017-04-30,40,50,0.4244417767106843,0.22884000000000002,0.025,0.075,0.012658227848101266,0.03896103896103896
Ridge,2017-04-30,2017-05-31,10,42,0.6428166275018232,0.18452380952380953,0.0,0.0,0.0,0.0
Ridge,2017-04-30,2017-05-31,20,42,0.6428166275018232,0.18452380952380953,0.0,0.0,0.0,0.0
Ridge,2017-04-30,2017-05-31,40,42,0.6428166275018232,0.18452380952380953,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2017-05-31,2017-06-30,10,46,0.3994449583718779,0.254,0.0,0.0,0.0,0.0
Ridge,2017-05-31,2017-06-30,20,46,0.3994449583718779,0.254,0.0,0.0,0.0,0.0
Ridge,2017-05-31,2017-06-30,40,46,0.3994449583718779,0.254,0.05,0.0,0.02564102564102564,0.0
Ridge,2017-06-30,2017-07-31,10,51,0.363710407239819,0.24831372549019612,0.1,0.0,0.05263157894736842,0.0
Ridge,2017-06-30,2017-07-31,20,51,0.363710407239819,0.24831372549019612,0.05,0.0,0.02564102564102564,0.0
Ridge,2017-06-30,2017-07-31,40,51,0.363710407239819,0.24831372549019612,0.025,0.05,0.012658227848101266,0.02564102564102564
Ridge,2017-07-31,2017-08-31,10,37,0.6239924134660976,0.18691891891891887,0.0,0.1,0.0,0.05263157894736842
Ridge,2017-07-31,2017-08-31,20,37,0.6239924134660976,0.18691891891891887,0.0,0.05,0.0,0.02564102564102564
Ridge,2017-07-31,2017-08-31,40,37,0.6239924134660976,0.18691891891891887,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2017-08-31,2017-09-30,10,41,0.7590592334494775,0.15239024390243902,0.0,0.0,0.0,0.0
Ridge,2017-08-31,2017-09-30,20,41,0.7590592334494775,0.15239024390243902,0.0,0.1,0.0,0.05263157894736842
Ridge,2017-08-31,2017-09-30,40,41,0.7590592334494775,0.15239024390243902,0.0,0.1,0.0,0.05263157894736842
Ridge,2017-09-30,2017-10-31,10,55,0.31709956709956716,0.2529090909090909,0.0,0.1,0.0,0.05263157894736842
Ridge,2017-09-30,2017-10-31,20,55,0.31709956709956716,0.2529090909090909,0.0,0.05,0.0,0.02564102564102564
Ridge,2017-09-30,2017-10-31,40,55,0.31709956709956716,0.2529090909090909,0.025,0.05,0.012658227848101266,0.02564102564102564
Ridge,2017-10-31,2017-11-30,10,47,0.47005087881591123,0.23536170212765956,0.0,0.0,0.0,0.0
Ridge,2017-10-31,2017-11-30,20,47,0.47005087881591123,0.23536170212765956,0.05,0.0,0.02564102564102564,0.0
Ridge,2017-10-31,2017-11-30,40,47,0.47005087881591123,0.23536170212765956,0.075,0.0,0.03896103896103896,0.0
Ridge,2017-11-30,2017-12-31,10,47,0.3495605920444034,0.25417021276595747,0.0,0.0,0.0,0.0
Ridge,2017-11-30,2017-12-31,20,47,0.3495605920444034,0.25417021276595747,0.0,0.05,0.0,0.02564102564102564
Ridge,2017-11-30,2017-12-31,40,47,0.3495605920444034,0.25417021276595747,0.0,0.025,0.0,0.012658227848101266
Ridge,2017-12-31,2018-01-31,10,60,0.5432620172270076,0.20639999999999997,0.0,0.0,0.0,0.0
Ridge,2017-12-31,2018-01-31,20,60,0.5432620172270076,0.20639999999999997,0.05,0.05,0.02564102564102564,0.02564102564102564
Ridge,2017-12-31,2018-01-31,40,60,0.5432620172270076,0.20639999999999997,0.05,0.075,0.02564102564102564,0.03896103896103896
Ridge,2018-01-31,2018-02-28,10,56,0.44976076555023925,0.25125000000000003,0.1,0.0,0.05263157894736842,0.0
Ridge,2018-01-31,2018-02-28,20,56,0.44976076555023925,0.25125000000000003,0.05,0.0,0.02564102564102564,0.0
Ridge,2018-01-31,2018-02-28,40,56,0.44976076555023925,0.25125000000000003,0.025,0.075,0.012658227848101266,0.03896103896103896
Ridge,2018-02-28,2018-03-31,10,49,0.45469387755102036,0.24236734693877549,0.1,0.0,0.05263157894736842,0.0
Ridge,2018-02-28,2018-03-31,20,49,0.45469387755102036,0.24236734693877549,0.05,0.05,0.02564102564102564,0.02564102564102564
Ridge,2018-02-28,2018-03-31,40,49,0.45469387755102036,0.24236734693877549,0.05,0.025,0.02564102564102564,0.012658227848101266
Ridge,2018-03-31,2018-04-30,10,45,0.5934123847167324,0.19448888888888893,0.0,0.0,0.0,0.0
Ridge,2018-03-31,2018-04-30,20,45,0.5934123847167324,0.19448888888888893,0.05,0.0,0.02564102564102564,0.0
Ridge,2018-03-31,2018-04-30,40,45,0.5934123847167324,0.19448888888888893,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2018-04-30,2018-05-31,10,52,0.2783232305984803,0.2546923076923077,0.0,0.0,0.0,0.0
Ridge,2018-04-30,2018-05-31,20,52,0.2783232305984803,0.2546923076923077,0.0,0.05,0.0,0.02564102564102564
Ridge,2018-04-30,2018-05-31,40,52,0.2783232305984803,0.2546923076923077,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2018-05-31,2018-06-30,10,52,0.38290788013318533,0.23026923076923078,0.0,0.0,0.0,0.0
Ridge,2018-05-31,2018-06-30,20,52,0.38290788013318533,0.23026923076923078,0.0,0.0,0.0,0.0
Ridge,2018-05-31,2018-06-30,40,52,0.38290788013318533,0.23026923076923078,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2018-06-30,2018-07-31,10,54,0.22744425385934816,0.29625925925925933,0.0,0.0,0.0,0.0
Ridge,2018-06-30,2018-07-31,20,54,0.22744425385934816,0.29625925925925933,0.0,0.05,0.0,0.02564102564102564
Ridge,2018-06-30,2018-07-31,40,54,0.22744425385934816,0.29625925925925933,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2018-07-31,2018-08-31,10,40,0.27786116322701687,0.24295,0.0,0.0,0.0,0.0
Ridge,2018-07-31,2018-08-31,20,40,0.27786116322701687,0.24295,0.0,0.0,0.0,0.0
Ridge,2018-07-31,2018-08-31,40,40,0.27786116322701687,0.24295,0.0,0.0,0.0,0.0
Ridge,2018-08-31,2018-09-30,10,51,0.49149321266968327,0.24388235294117644,0.0,0.0,0.0,0.0
Ridge,2018-08-31,2018-09-30,20,51,0.49149321266968327,0.24388235294117644,0.0,0.05,0.0,0.02564102564102564
Ridge,2018-08-31,2018-09-30,40,51,0.49149321266968327,0.24388235294117644,0.025,0.05,0.012658227848101266,0.02564102564102564
Ridge,2018-09-30,2018-10-31,10,46,0.5050262102991058,0.2215652173913044,0.0,0.0,0.0,0.0
Ridge,2018-09-30,2018-10-31,20,46,0.5050262102991058,0.2215652173913044,0.05,0.0,0.02564102564102564,0.0
Ridge,2018-09-30,2018-10-31,40,46,0.5050262102991058,0.2215652173913044,0.025,0.0,0.012658227848101266,0.0
Ridge,2018-10-31,2018-11-30,10,41,0.33989547038327533,0.2326829268292683,0.0,0.1,0.0,0.05263157894736842
Ridge,2018-10-31,2018-11-30,20,41,0.33989547038327533,0.2326829268292683,0.0,0.05,0.0,0.02564102564102564
Ridge,2018-10-31,2018-11-30,40,41,0.33989547038327533,0.2326829268292683,0.0,0.05,0.0,0.02564102564102564
Ridge,2018-11-30,2018-12-31,10,46,0.30656799259944495,0.25065217391304356,0.0,0.0,0.0,0.0
Ridge,2018-11-30,2018-12-31,20,46,0.30656799259944495,0.25065217391304356,0.0,0.0,0.0,0.0
Ridge,2018-11-30,2018-12-31,40,46,0.30656799259944495,0.25065217391304356,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2018-12-31,2019-01-31,10,44,0.3730796335447498,0.2525454545454545,0.0,0.0,0.0,0.0
Ridge,2018-12-31,2019-01-31,20,44,0.3730796335447498,0.2525454545454545,0.0,0.0,0.0,0.0
Ridge,2018-12-31,2019-01-31,40,44,0.3730796335447498,0.2525454545454545,0.075,0.0,0.03896103896103896,0.0
Ridge,2019-01-31,2019-02-28,10,50,0.4783193277310924,0.23384,0.0,0.1,0.0,0.05263157894736842
Ridge,2019-01-31,2019-02-28,20,50,0.4783193277310924,0.23384,0.0,0.05,0.0,0.02564102564102564
Ridge,2019-01-31,2019-02-28,40,50,0.4783193277310924,0.23384,0.0,0.05,0.0,0.02564102564102564
Ridge,2019-02-28,2019-03-31,10,57,0.5525667617319161,0.22196491228070178,0.0,0.0,0.0,0.0
Ridge,2019-02-28,2019-03-31,20,57,0.5525667617319161,0.22196491228070178,0.05,0.05,0.02564102564102564,0.02564102564102564
Ridge,2019-02-28,2019-03-31,40,57,0.5525667617319161,0.22196491228070178,0.05,0.025,0.02564102564102564,0.012658227848101266
Ridge,2019-03-31,2019-04-30,10,52,0.5260821309655938,0.2307307692307692,0.0,0.0,0.0,0.0
Ridge,2019-03-31,2019-04-30,20,52,0.5260821309655938,0.2307307692307692,0.0,0.0,0.0,0.0
Ridge,2019-03-31,2019-04-30,40,52,0.5260821309655938,0.2307307692307692,0.0,0.0,0.0,0.0
Ridge,2019-04-30,2019-05-31,10,46,0.3724329324699353,0.24330434782608693,0.0,0.1,0.0,0.05263157894736842
Ridge,2019-04-30,2019-05-31,20,46,0.3724329324699353,0.24330434782608693,0.0,0.05,0.0,0.02564102564102564
Ridge,2019-04-30,2019-05-31,40,46,0.3724329324699353,0.24330434782608693,0.0,0.075,0.0,0.03896103896103896
Ridge,2019-05-31,2019-06-30,10,45,0.5048748353096179,0.2325777777777778,0.0,0.1,0.0,0.05263157894736842
Ridge,2019-05-31,2019-06-30,20,45,0.5048748353096179,0.2325777777777778,0.0,0.05,0.0,0.02564102564102564
Ridge,2019-05-31,2019-06-30,40,45,0.5048748353096179,0.2325777777777778,0.0,0.075,0.0,0.03896103896103896
Ridge,2019-06-30,2019-07-31,10,50,0.2815366146458584,0.26272,0.0,0.0,0.0,0.0
Ridge,2019-06-30,2019-07-31,20,50,0.2815366146458584,0.26272,0.0,0.05,0.0,0.02564102564102564
Ridge,2019-06-30,2019-07-31,40,50,0.2815366146458584,0.26272,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2019-07-31,2019-08-31,10,42,0.4426707722226724,0.211047619047619,0.0,0.0,0.0,0.0
Ridge,2019-07-31,2019-08-31,20,42,0.4426707722226724,0.211047619047619,0.0,0.05,0.0,0.02564102564102564
Ridge,2019-07-31,2019-08-31,40,42,0.4426707722226724,0.211047619047619,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2019-08-31,2019-09-30,10,50,0.49896758703481386,0.21104,0.0,0.0,0.0,0.0
Ridge,2019-08-31,2019-09-30,20,50,0.49896758703481386,0.21104,0.05,0.0,0.02564102564102564,0.0
Ridge,2019-08-31,2019-09-30,40,50,0.49896758703481386,0.21104,0.05,0.0,0.02564102564102564,0.0
Ridge,2019-09-30,2019-10-31,10,39,0.472672064777328,0.2148717948717949,0.0,0.0,0.0,0.0
Ridge,2019-09-30,2019-10-31,20,39,0.472672064777328,0.2148717948717949,0.0,0.0,0.0,0.0
Ridge,2019-09-30,2019-10-31,40,39,0.472672064777328,0.2148717948717949,0.0,0.0,0.0,0.0
Ridge,2019-10-31,2019-11-30,10,41,0.5531358885017422,0.22951219512195123,0.0,0.0,0.0,0.0
Ridge,2019-10-31,2019-11-30,20,41,0.5531358885017422,0.22951219512195123,0.05,0.0,0.02564102564102564,0.0
Ridge,2019-10-31,2019-11-30,40,41,0.5531358885017422,0.22951219512195123,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2019-11-30,2019-12-31,10,36,0.3137709137709138,0.24094444444444443,0.0,0.0,0.0,0.0
Ridge,2019-11-30,2019-12-31,20,36,0.3137709137709138,0.24094444444444443,0.0,0.0,0.0,0.0
Ridge,2019-11-30,2019-12-31,40,36,0.3137709137709138,0.24094444444444443,0.0,0.0,0.0,0.0
Ridge,2019-12-31,2020-01-31,10,47,0.5136447733580018,0.21519148936170215,0.0,0.0,0.0,0.0
Ridge,2019-12-31,2020-01-31,20,47,0.5136447733580018,0.21519148936170215,0.0,0.05,0.0,0.02564102564102564
Ridge,2019-12-31,2020-01-31,40,47,0.5136447733580018,0.21519148936170215,0.025,0.05,0.012658227848101266,0.02564102564102564
Ridge,2020-01-31,2020-02-29,10,47,0.2924375578168363,0.24914893617021275,0.0,0.1,0.0,0.05263157894736842
Ridge,2020-01-31,2020-02-29,20,47,0.2924375578168363,0.24914893617021275,0.0,0.1,0.0,0.05263157894736842
Ridge,2020-01-31,2020-02-29,40,47,0.2924375578168363,0.24914893617021275,0.0,0.05,0.0,0.02564102564102564
Ridge,2020-02-29,2020-03-31,10,48,0.7477203647416413,0.17945833333333336,0.0,0.1,0.0,0.05263157894736842
Ridge,2020-02-29,2020-03-31,20,48,0.7477203647416413,0.17945833333333336,0.15,0.05,0.08108108108108109,0.02564102564102564
Ridge,2020-02-29,2020-03-31,40,48,0.7477203647416413,0.17945833333333336,0.075,0.1,0.03896103896103896,0.05263157894736842
Ridge,2020-03-31,2020-04-30,10,41,0.5400696864111499,0.22917073170731705,0.1,0.0,0.05263157894736842,0.0
Ridge,2020-03-31,2020-04-30,20,41,0.5400696864111499,0.22917073170731705,0.05,0.05,0.02564102564102564,0.02564102564102564
Ridge,2020-03-31,2020-04-30,40,41,0.5400696864111499,0.22917073170731705,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2020-04-30,2020-05-31,10,54,0.11576138745950064,0.31774074074074077,0.0,0.0,0.0,0.0
Ridge,2020-04-30,2020-05-31,20,54,0.11576138745950064,0.31774074074074077,0.0,0.1,0.0,0.05263157894736842
Ridge,2020-04-30,2020-05-31,40,54,0.11576138745950064,0.31774074074074077,0.0,0.05,0.0,0.02564102564102564
Ridge,2020-05-31,2020-06-30,10,43,0.5063424947145878,0.21279069767441858,0.0,0.0,0.0,0.0
Ridge,2020-05-31,2020-06-30,20,43,0.5063424947145878,0.21279069767441858,0.0,0.0,0.0,0.0
Ridge,2020-05-31,2020-06-30,40,43,0.5063424947145878,0.21279069767441858,0.0,0.05,0.0,0.02564102564102564
Ridge,2020-06-30,2020-07-31,10,48,0.44811115935736,0.22337500000000002,0.0,0.0,0.0,0.0
Ridge,2020-06-30,2020-07-31,20,48,0.44811115935736,0.22337500000000002,0.1,0.0,0.05263157894736842,0.0
Ridge,2020-06-30,2020-07-31,40,48,0.44811115935736,0.22337500000000002,0.075,0.025,0.03896103896103896,0.012658227848101266
Ridge,2020-07-31,2020-08-31,10,39,0.636842105263158,0.17266666666666666,0.1,0.0,0.05263157894736842,0.0
Ridge,2020-07-31,2020-08-31,20,39,0.636842105263158,0.17266666666666666,0.1,0.0,0.05263157894736842,0.0
Ridge,2020-07-31,2020-08-31,40,39,0.636842105263158,0.17266666666666666,0.075,0.0,0.03896103896103896,0.0
Ridge,2020-08-31,2020-09-30,10,39,0.47125506072874496,0.2041025641025641,0.2,0.0,0.1111111111111111,0.0
Ridge,2020-08-31,2020-09-30,20,39,0.47125506072874496,0.2041025641025641,0.1,0.0,0.05263157894736842,0.0
Ridge,2020-08-31,2020-09-30,40,39,0.47125506072874496,0.2041025641025641,0.05,0.0,0.02564102564102564,0.0
Ridge,2020-09-30,2020-10-31,10,46,0.5135368485969781,0.21243478260869567,0.1,0.0,0.05263157894736842,0.0
Ridge,2020-09-30,2020-10-31,20,46,0.5135368485969781,0.21243478260869567,0.05,0.0,0.02564102564102564,0.0
Ridge,2020-09-30,2020-10-31,40,46,0.5135368485969781,0.21243478260869567,0.025,0.0,0.012658227848101266,0.0
Ridge,2020-10-31,2020-11-30,10,35,0.4938375350140056,0.2316571428571428,0.0,0.0,0.0,0.0
Ridge,2020-10-31,2020-11-30,20,35,0.4938375350140056,0.2316571428571428,0.0,0.0,0.0,0.0
Ridge,2020-10-31,2020-11-30,40,35,0.4938375350140056,0.2316571428571428,0.075,0.025,0.03896103896103896,0.012658227848101266
Ridge,2020-11-30,2020-12-31,10,53,0.41348169650056443,0.23483018867924535,0.0,0.0,0.0,0.0
Ridge,2020-11-30,2020-12-31,20,53,0.41348169650056443,0.23483018867924535,0.0,0.0,0.0,0.0
Ridge,2020-11-30,2020-12-31,40,53,0.41348169650056443,0.23483018867924535,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2020-12-31,2021-01-31,10,46,0.48430465618254703,0.2038695652173913,0.0,0.0,0.0,0.0
Ridge,2020-12-31,2021-01-31,20,46,0.48430465618254703,0.2038695652173913,0.0,0.0,0.0,0.0
Ridge,2020-12-31,2021-01-31,40,46,0.48430465618254703,0.2038695652173913,0.0,0.025,0.0,0.012658227848101266
Ridge,2021-01-31,2021-02-28,10,40,0.3797373358348969,0.23625,0.0,0.0,0.0,0.0
Ridge,2021-01-31,2021-02-28,20,40,0.3797373358348969,0.23625,0.0,0.05,0.0,0.02564102564102564
Ridge,2021-01-31,2021-02-28,40,40,0.3797373358348969,0.23625,0.0,0.025,0.0,0.012658227848101266
Ridge,2021-02-28,2021-03-31,10,48,0.4210811984368215,0.2379166666666667,0.0,0.1,0.0,0.05263157894736842
Ridge,2021-02-28,2021-03-31,20,48,0.4210811984368215,0.2379166666666667,0.0,0.1,0.0,0.05263157894736842
Ridge,2021-02-28,2021-03-31,40,48,0.4210811984368215,0.2379166666666667,0.0,0.05,0.0,0.02564102564102564
Ridge,2021-03-31,2021-04-30,10,35,0.6201680672268908,0.21554285714285712,0.0,0.1,0.0,0.05263157894736842
Ridge,2021-03-31,2021-04-30,20,35,0.6201680672268908,0.21554285714285712,0.0,0.05,0.0,0.02564102564102564
Ridge,2021-03-31,2021-04-30,40,35,0.6201680672268908,0.21554285714285712,0.025,0.05,0.012658227848101266,0.02564102564102564
Ridge,2021-04-30,2021-05-31,10,53,0.5382196419932268,0.23041509433962265,0.1,0.0,0.05263157894736842,0.0
Ridge,2021-04-30,2021-05-31,20,53,0.5382196419932268,0.23041509433962265,0.05,0.0,0.02564102564102564,0.0
Ridge,2021-04-30,2021-05-31,40,53,0.5382196419932268,0.23041509433962265,0.075,0.05,0.03896103896103896,0.02564102564102564
Ridge,2021-05-31,2021-06-30,10,34,0.3414820473644003,0.2508823529411765,0.0,0.0,0.0,0.0
Ridge,2021-05-31,2021-06-30,20,34,0.3414820473644003,0.2508823529411765,0.0,0.0,0.0,0.0
Ridge,2021-05-31,2021-06-30,40,34,0.3414820473644003,0.2508823529411765,0.0,0.025,0.0,0.012658227848101266
Ridge,2021-06-30,2021-07-31,10,47,0.47236355226642,0.23868085106382977,0.0,0.0,0.0,0.0
Ridge,2021-06-30,2021-07-31,20,47,0.47236355226642,0.23868085106382977,0.0,0.0,0.0,0.0
Ridge,2021-06-30,2021-07-31,40,47,0.47236355226642,0.23868085106382977,0.05,0.025,0.02564102564102564,0.012658227848101266
Ridge,2021-07-31,2021-08-31,10,36,0.5963963963963964,0.20672222222222222,0.0,0.0,0.0,0.0
Ridge,2021-07-31,2021-08-31,20,36,0.5963963963963964,0.20672222222222222,0.05,0.05,0.02564102564102564,0.02564102564102564
Ridge,2021-07-31,2021-08-31,40,36,0.5963963963963964,0.20672222222222222,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2021-08-31,2021-09-30,10,49,0.5498979591836735,0.23012244897959183,0.2,0.0,0.1111111111111111,0.0
Ridge,2021-08-31,2021-09-30,20,49,0.5498979591836735,0.23012244897959183,0.1,0.0,0.05263157894736842,0.0
Ridge,2021-08-31,2021-09-30,40,49,0.5498979591836735,0.23012244897959183,0.075,0.025,0.03896103896103896,0.012658227848101266
Ridge,2021-09-30,2021-10-31,10,35,0.742577030812325,0.1748,0.0,0.2,0.0,0.1111111111111111
Ridge,2021-09-30,2021-10-31,20,35,0.742577030812325,0.1748,0.05,0.15,0.02564102564102564,0.08108108108108109
Ridge,2021-09-30,2021-10-31,40,35,0.742577030812325,0.1748,0.075,0.1,0.03896103896103896,0.05263157894736842
Ridge,2021-10-31,2021-11-30,10,35,0.3507002801120448,0.24691428571428575,0.0,0.0,0.0,0.0
Ridge,2021-10-31,2021-11-30,20,35,0.3507002801120448,0.24691428571428575,0.0,0.0,0.0,0.0
Ridge,2021-10-31,2021-11-30,40,35,0.3507002801120448,0.24691428571428575,0.0,0.025,0.0,0.012658227848101266
Ridge,2021-11-30,2021-12-31,10,41,0.7552264808362371,0.15395121951219512,0.0,0.0,0.0,0.0
Ridge,2021-11-30,2021-12-31,20,41,0.7552264808362371,0.15395121951219512,0.0,0.0,0.0,0.0
Ridge,2021-11-30,2021-12-31,40,41,0.7552264808362371,0.15395121951219512,0.025,0.0,0.012658227848101266,0.0
LightGBM,2010-02-28,2010-03-31,10,53,0.5094339622641508,0.22747169811320755,0.0,0.0,0.0,0.0
LightGBM,2010-02-28,2010-03-31,20,53,0.5094339622641508,0.22747169811320755,0.0,0.05,0.0,0.02564102564102564
LightGBM,2010-02-28,2010-03-31,40,53,0.5094339622641508,0.22747169811320755,0.0,0.05,0.0,0.02564102564102564
LightGBM,2010-03-31,2010-04-30,10,47,0.36019888991674376,0.2511914893617021,0.0,0.1,0.0,0.05263157894736842
LightGBM,2010-03-31,2010-04-30,20,47,0.36019888991674376,0.2511914893617021,0.0,0.05,0.0,0.02564102564102564
LightGBM,2010-03-31,2010-04-30,40,47,0.36019888991674376,0.2511914893617021,0.025,0.025,0.012658227848101266,0.012658227848101266
LightGBM,2010-04-30,2010-05-31,10,47,0.336840888066605,0.260468085106383,0.0,0.0,0.0,0.0
LightGBM,2010-04-30,2010-05-31,20,47,0.336840888066605,0.260468085106383,0.0,0.0,0.0,0.0
LightGBM,2010-04-30,2010-05-31,40,47,0.336840888066605,0.260468085106383,0.0,0.05,0.0,0.02564102564102564
LightGBM,2010-05-31,2010-06-30,10,40,0.40187617260787994,0.2581,0.0,0.1,0.0,0.05263157894736842
LightGBM,2010-05-31,2010-06-30,20,40,0.40187617260787994,0.2581,0.0,0.05,0.0,0.02564102564102564
LightGBM,2010-05-31,2010-06-30,40,40,0.40187617260787994,0.2581,0.025,0.025,0.012658227848101266,0.012658227848101266
LightGBM,2010-06-30,2010-07-31,10,46,-0.043478260869565216,0.3122608695652174,0.0,0.0,0.0,0.0
LightGBM,2010-06-30,2010-07-31,20,46,-0.043478260869565216,0.3122608695652174,0.0,0.0,0.0,0.0
LightGBM,2010-06-30,2010-07-31,40,46,-0.043478260869565216,0.3122608695652174,0.0,0.025,0.0,0.012658227848101266
LightGBM,2010-07-31,2010-08-31,10,55,-0.2833333333333334,0.37927272727272726,0.0,0.0,0.0,0.0
LightGBM,2010-07-31,2010-08-31,20,55,-0.2833333333333334,0.37927272727272726,0.0,0.05,0.0,0.02564102564102564
LightGBM,2010-07-31,2010-08-31,40,55,-0.2833333333333334,0.37927272727272726,0.0,0.025,0.0,0.012658227848101266
LightGBM,2010-08-31,2010-09-30,10,28,0.2857142857142857,0.2785,0.0,0.1,0.0,0.05263157894736842
LightGBM,2010-08-31,2010-09-30,20,28,0.2857142857142857,0.2785,0.0,0.05,0.0,0.02564102564102564
LightGBM,2010-08-31,2010-09-30,40,28,0.2857142857142857,0.2785,0.0,0.05,0.0,0.02564102564102564
LightGBM,2010-09-30,2010-10-31,10,49,0.17448979591836736,0.3239591836734694,0.0,0.0,0.0,0.0
LightGBM,2010-09-30,2010-10-31,20,49,0.17448979591836736,0.3239591836734694,0.0,0.0,0.0,0.0
LightGBM,2010-09-30,2010-10-31,40,49,0.17448979591836736,0.3239591836734694,0.0,0.025,0.0,0.012658227848101266
LightGBM,2010-10-31,2010-11-30,10,37,0.18421052631578946,0.28621621621621623,0.0,0.0,0.0,0.0
LightGBM,2010-10-31,2010-11-30,20,37,0.18421052631578946,0.28621621621621623,0.0,0.0,0.0,0.0
LightGBM,2010-10-31,2010-11-30,40,37,0.18421052631578946,0.28621621621621623,0.0,0.025,0.0,0.012658227848101266
LightGBM,2010-11-30,2010-12-31,10,32,0.12390029325513194,0.28031249999999996,0.0,0.0,0.0,0.0
