model,date,n_assets,ic,bottom_decile_return_decimal,top_decile_return_decimal,long_short_return_decimal,mean_ic_contribution,long_short_arithmetic_contribution_decimal,long_short_share_of_total,leave_one_date_out_mean_ic,leave_one_date_out_long_short_sharpe
TabPFN,2022-08-01 09:30:00,410,-0.052640708469374596,0.004539110118930842,-0.0031341104254179286,-0.007673220544348771,-0.00017488607464908503,-0.007673220544348771,0.013135029870163442,-0.037708638827021884,-5.141401047079011
TabPFN,2022-08-02 09:30:00,397,0.009946809992412587,-0.005659321876149847,0.0017125386605105891,0.007371860536660437,3.3045880373463745e-05,0.007371860536660437,-0.012619161379250036,-0.03791726388856117,-5.289854011668449
TabPFN,2022-08-03 09:30:00,403,-0.1420443359810362,0.004960489856366052,-0.00361091266926827,-0.008571402525634323,-0.00047190809296025315,-0.008571402525634323,0.014672539066574737,-0.03741062673531634,-5.136245745258621
TabPFN,2022-08-04 09:30:00,402,-0.020095053369744643,0.008122416392050722,0.0029521124951284615,-0.005170303896922261,-6.676097465031443e-05,-0.005170303896922261,0.008850533583830422,-0.037817124344020646,-5.157936134304069
TabPFN,2022-08-05 09:30:00,413,-0.015216670940274775,-0.002448692350003393,-0.0009612374666756318,0.0014874548833277612,-5.0553724054069016e-05,0.0014874548833277612,-0.002546227390456011,-0.03783338561878555,-5.217589531322815
TabPFN,2022-08-08 09:30:00,399,-0.1039292571714941,0.010362442374186797,0.0013228897509513539,-0.009039552623235443,-0.00034527992415778766,-0.009039552623235443,0.015473919071250796,-0.037537676998014816,-5.133721662339831
TabPFN,2022-08-09 09:30:00,405,-0.0011933277695459366,0.00701046417424194,0.0010691873430583045,-0.005941276831183636,-3.9645440848702215e-06,-0.005941276831183636,0.01017028615214008,-0.037880130096021314,-5.152502353693329
TabPFN,2022-08-10 09:30:00,394,-0.029721597546569556,0.0013806963189996993,0.001863806624630131,0.0004831103056304317,-9.874284899192544e-05,0.0004831103056304317,-0.000826988910114543,-0.03778503586343123,-5.207113955645691
TabPFN,2022-08-11 09:30:00,388,-0.0969851910530395,0.006465776703110356,0.0026107099536411527,-0.003855066749469203,-0.0003222099370532874,-0.003855066749469203,0.006599108759234733,-0.03756082388507633,-5.1679071832888885
TabPFN,2022-08-12 09:30:00,400,-0.019599112347094085,0.0014864690590024065,-0.005719082558733489,-0.007205551617735895,-6.511333005679098e-05,-0.007205551617735895,0.012334473534671233,-0.037818777480762816,-5.144248032681305
TabPFN,2022-08-15 09:30:00,397,-0.15314043615930445,0.0025007212272297142,-0.003337875846607229,-0.005838597073836943,-0.0005087722131538354,-0.005838597073836943,0.009994518797088197,-0.03737363973472212,-5.153208523132075
TabPFN,2022-08-16 09:30:00,410,-0.03856468403214048,0.0003543355964604486,-0.002707887968984054,-0.0030622235654445026,-0.00012812187386093183,-0.0030622235654445026,0.005241918666192284,-0.03775555890847933,-5.174346256613293
TabPFN,2022-08-17 09:30:00,389,-0.025837336668525036,-0.0027862569896667804,3.763313413653083e-05,0.0028238901238033113,-8.583832780240875e-05,0.0028238901238033113,-0.004833939140917009,-0.03779798339969138,-5.232357209325823
TabPFN,2022-08-18 09:30:00,384,-0.030135748835996273,-0.0004908057299315426,0.000640999339770603,0.0011318050697021456,-0.00010011876689699759,0.0011318050697021456,-0.001937425532319534,-0.037783655359133146,-5.213819203077632
TabPFN,2022-08-19 09:30:00,392,-0.16104751547395033,-0.0016344718325377702,-0.005788974074031239,-0.0041545022414934685,-0.0005350415796476756,-0.0041545022414934685,0.007111682861489944,-0.0373472828036733,-5.1655592421492385
TabPFN,2022-08-22 09:30:00,407,0.019341786715717946,0.0002994460122090451,0.0033669429771910108,0.0030674969649819657,6.425842762696992e-05,0.0030674969649819657,-0.005250945679040612,-0.037948580477638855,-5.235151743061673
TabPFN,2022-08-23 09:30:00,403,-0.10336939165244839,0.005176690078002932,-0.0021639530567744967,-0.007340643134777428,-0.00034341990582208767,-0.007340643134777428,0.012565723386189324,-0.03753954321641164,-5.143414204242377
TabPFN,2022-08-24 09:30:00,403,-0.16097121819888693,0.0001414620364705557,-0.0060976799920796935,-0.0062391420285502494,-0.0005347881003285281,-0.0062391420285502494,0.010680172221761014,-0.03734753712792351,-5.150484246348101
TabPFN,2022-08-25 09:30:00,412,-0.03747854962222486,0.005186044610650998,0.0037467919920580583,-0.0014392526185929401,-0.00012451345389443477,-0.0014392526185929401,0.002463714684944412,-0.03775917935651238,-5.188537015074514
TabPFN,2022-08-26 09:30:00,393,-0.07291609879227484,-0.005306211598682979,-0.0032798817957835325,0.0020263298028994465,-0.0002422461753896174,0.0020263298028994465,-0.003468674246237964,-0.03764105419261221,-5.223429842772504
TabPFN,2022-08-29 09:30:00,413,-0.04643317125253445,-0.00029341177414978837,-0.00015937721639722603,0.00013403455775256234,-0.00015426302741705796,0.00013403455775256234,-0.00022944054709996242,-0.03772933061774468,-5.20359721663128
TabPFN,2022-08-30 09:30:00,395,0.002288451827193893,0.006313601901570468,0.006346140436869118,3.253853529865038e-05,7.602829990677386e-06,3.253853529865038e-05,-5.569951112560046e-05,-0.03789173602801044,-5.202586682961348
TabPFN,2022-08-31 09:30:00,405,-0.003417116808032349,-0.0025363695011525692,-0.010577238572964573,-0.008040869071812003,-1.1352547534991192e-05,-0.008040869071812003,0.013764371143757843,-0.037872717465893026,-5.139241168506558
TabPFN,2022-09-01 09:30:00,415,-0.1075967976414036,-0.0015488577587794196,-0.008946652429913188,-0.007397794671133768,-0.0003574644439913741,-0.007397794671133768,0.012663555467624692,-0.03752545186311512,-5.143064245184411
