market,model,seed,date,n_assets,ic_raw_target,ic_group_standardized_target,raw_vs_group_target_rank_correlation,year
us,Ridge,42,2015-05-31,500,0.1603835292325265,,,2015
us,Ridge,42,2015-06-30,500,0.01981817955344546,,,2015
us,Ridge,42,2015-07-31,500,0.0655249792179362,,,2015
us,Ridge,42,2015-08-31,500,0.07064895724715615,,,2015
us,Ridge,42,2015-09-30,500,0.10762644206393403,,,2015
us,Ridge,42,2015-10-31,500,0.03935682104138387,,,2015
us,Ridge,42,2015-11-30,500,0.07414517142675313,,,2015
us,Ridge,42,2015-12-31,500,0.1623947714277249,,,2015
us,Ridge,42,2016-01-31,500,0.06690578991785572,,,2016
us,Ridge,42,2016-02-29,500,-0.007963429778513073,,,2016
us,Ridge,42,2016-03-31,500,-0.14456779770008518,,,2016
us,Ridge,42,2016-04-30,500,-0.01672159691934884,,,2016
us,Ridge,42,2016-05-31,500,0.008406355318160908,,,2016
us,Ridge,42,2016-06-30,500,0.053454669661802956,,,2016
us,Ridge,42,2016-07-31,500,0.04470330095896233,,,2016
us,Ridge,42,2016-08-31,500,-0.030593838046612976,,,2016
us,Ridge,42,2016-09-30,500,-0.03398707292088012,,,2016
us,Ridge,42,2016-10-31,500,0.08913064358356657,,,2016
us,Ridge,42,2016-11-30,500,0.03130017380432062,,,2016
us,Ridge,42,2016-12-31,500,0.03927958491525544,,,2016
us,Ridge,42,2017-01-31,500,0.10513727611898863,,,2017
us,Ridge,42,2017-02-28,500,-0.12188289063384009,,,2017
us,Ridge,42,2017-03-31,500,0.02239589233360023,,,2017
us,Ridge,42,2017-04-30,500,-0.0617810797447377,,,2017
us,Ridge,42,2017-05-31,500,0.048030154495132475,,,2017
us,Ridge,42,2017-06-30,500,-0.037600114374952996,,,2017
us,Ridge,42,2017-07-31,500,0.03163006783412318,,,2017
us,Ridge,42,2017-08-31,500,0.07142049881886615,,,2017
us,Ridge,42,2017-09-30,500,0.15144256788595642,,,2017
us,Ridge,42,2017-10-31,500,0.11340368347277117,,,2017
us,Ridge,42,2017-11-30,500,-0.017276810082962356,,,2017
us,Ridge,42,2017-12-31,500,0.0854121422472695,,,2017
us,Ridge,42,2018-01-31,500,0.07484917613879372,,,2018
us,Ridge,42,2018-02-28,500,0.07054852558043162,,,2018
us,Ridge,42,2018-03-31,500,-0.03251607229908121,,,2018
us,Ridge,42,2018-04-30,500,0.045152820611282445,,,2018
us,Ridge,42,2018-05-31,500,0.013073574176891525,,,2018
us,Ridge,42,2018-06-30,500,-0.056550379701983386,,,2018
us,Ridge,42,2018-07-31,500,0.05854017578056026,,,2018
us,Ridge,42,2018-08-31,500,-0.04877818379544105,,,2018
us,Ridge,42,2018-09-30,500,0.01675457186470374,,,2018
us,Ridge,42,2018-10-31,500,0.1018213104077568,,,2018
us,Ridge,42,2018-11-30,500,-0.002902001667392477,,,2018
us,Ridge,42,2018-12-31,500,0.10187213751490175,,,2018
us,Ridge,42,2019-01-31,500,0.10790792594576522,,,2019
us,Ridge,42,2019-02-28,500,-0.0020880102061947106,,,2019
us,Ridge,42,2019-03-31,500,0.028405225119880903,,,2019
us,Ridge,42,2019-04-30,500,0.04806523456806958,,,2019
us,Ridge,42,2019-05-31,500,0.10398292288320435,,,2019
us,Ridge,42,2019-06-30,500,0.10232120065192932,,,2019
us,Ridge,42,2019-07-31,500,0.10160307216618406,,,2019
us,Ridge,42,2019-08-31,500,0.02814533099097375,,,2019
us,Ridge,42,2019-09-30,500,0.16485544098762553,,,2019
us,Ridge,42,2019-10-31,500,0.01813275976256365,,,2019
us,Ridge,42,2019-11-30,500,-0.0653688011147452,,,2019
us,Ridge,42,2019-12-31,500,0.01805175928893401,,,2019
us,Ridge,42,2020-01-31,500,0.03900155096432476,,,2020
us,Ridge,42,2020-02-29,500,-0.10437415818092634,,,2020
us,Ridge,42,2020-03-31,500,-0.10448837017928612,,,2020
us,Ridge,42,2020-04-30,500,0.2057057033375974,,,2020
us,Ridge,42,2020-05-31,500,-0.07491813524133933,,,2020
us,Ridge,42,2020-06-30,500,0.06883103034735924,,,2020
us,Ridge,42,2020-07-31,500,0.1292023297038903,,,2020
us,Ridge,42,2020-08-31,500,-0.0006109071674453096,,,2020
us,Ridge,42,2020-09-30,500,0.0845116766406023,,,2020
us,Ridge,42,2020-10-31,500,0.1449804951033225,,,2020
us,Ridge,42,2020-11-30,500,0.07277844404801936,,,2020
us,Ridge,42,2020-12-31,500,-0.02287639534954589,,,2020
us,Ridge,42,2021-01-31,500,0.14063646283857575,,,2021
us,Ridge,42,2021-02-28,500,0.033375065867121044,,,2021
us,Ridge,42,2021-03-31,500,0.06318925051797314,,,2021
us,Ridge,42,2021-04-30,500,-0.09028501414109953,,,2021
us,Ridge,42,2021-05-31,500,0.1224274950925827,,,2021
us,Ridge,42,2021-06-30,500,-0.06103729293854256,,,2021
us,Ridge,42,2021-07-31,500,0.08251388981956297,,,2021
us,Ridge,42,2021-08-31,500,0.048615998131833475,,,2021
us,Ridge,42,2021-09-30,500,0.08237618656295372,,,2021
us,Ridge,42,2021-10-31,500,0.038884957406307624,,,2021
us,Ridge,42,2021-11-30,500,0.11424214512099407,,,2021
us,Ridge,42,2021-12-31,500,0.12870845312696963,,,2021
us,TabPFN,42,2010-02-28,500,0.02601692194090621,0.020710258841035365,0.976683545055398,2010
us,TabPFN,42,2010-03-31,500,0.059945473220584244,0.07248902595610382,0.9724974493297364,2010
us,TabPFN,42,2010-04-30,500,0.01562868552972921,0.00820121778901735,0.9771985901303843,2010
us,TabPFN,42,2010-05-31,500,-0.0872285972883349,-0.07661512246048983,0.9715669875383853,2010
us,TabPFN,42,2010-06-30,500,0.1609739075011512,0.15761392558663995,0.9836926542437682,2010
us,TabPFN,42,2010-07-31,500,-0.10405631671202561,-0.1174013204229134,0.9892410434148885,2010
us,TabPFN,42,2010-08-31,500,-0.0973655691461456,-0.09885130740522961,0.9824173115593309,2010
us,TabPFN,42,2010-09-30,500,-0.24755103402955192,-0.25184366941892583,0.9728979148749209,2010
us,TabPFN,42,2010-10-31,500,0.11177459914616801,0.11357738230952924,0.963461843216628,2010
us,TabPFN,42,2010-11-30,500,0.050045534275131164,0.03779736900374977,0.9817812730863384,2010
us,TabPFN,42,2010-12-31,500,0.031052239935228754,0.03704002016008064,0.9805037356753981,2010
us,TabPFN,42,2011-01-31,500,-0.003570350367089878,-0.02765521462085848,0.9598038462506776,2011
us,TabPFN,42,2011-02-28,500,0.04771339543406792,0.07442986750578687,0.9693240096149222,2011
us,TabPFN,42,2011-03-31,500,0.026187754008028252,0.01880829923319693,0.9856816860394663,2011
us,TabPFN,42,2011-04-30,500,0.026782862988184497,0.08382724730898923,0.9726583666962817,2011
us,TabPFN,42,2011-05-31,500,0.07939525320295748,0.0656101680153161,0.9661110203774064,2011
us,TabPFN,42,2011-06-30,500,0.23845998473209856,0.23797112788451155,0.9442263155509929,2011
us,TabPFN,42,2011-07-31,500,0.015441806508432764,0.01575942303769215,0.983512125257084,2011
us,TabPFN,42,2011-08-31,500,0.07805850534694268,0.06830686850620378,0.9812345733077059,2011
us,TabPFN,42,2011-09-30,500,0.32828203766114955,0.32904605843505297,0.9918810844213684,2011
us,TabPFN,42,2011-10-31,500,-0.42506941197468123,-0.42188670567210373,0.9848366938764557,2011
us,TabPFN,42,2011-11-30,500,0.034751045012482454,0.031771231084924335,0.985138656274599,2011
us,TabPFN,42,2011-12-31,500,0.18432023582305912,0.1787393709574838,0.9669360229828893,2011
us,TabPFN,42,2012-01-31,500,-0.20618306159693162,-0.2012881379834673,0.9880708176984876,2012
us,TabPFN,42,2012-02-29,500,0.057854298194199155,0.04688826867839317,0.9820656629713799,2012
us,TabPFN,42,2012-03-31,500,-0.028769683769207497,-0.03579316717266869,0.9797886786696433,2012
us,TabPFN,42,2012-04-30,500,0.05721376855647694,0.04324318097272389,0.9734871254046573,2012
us,TabPFN,42,2012-05-31,500,0.20861344494242615,0.1637057941836321,0.9646452154349373,2012
us,TabPFN,42,2012-06-30,500,-0.04233407867269571,-0.03172236765080744,0.9774817060372774,2012
us,TabPFN,42,2012-07-31,500,-0.09116489922346988,-0.08288423553694213,0.968673800439718,2012
us,TabPFN,42,2012-08-31,500,-0.11817321720134076,-0.11647986071495954,0.9893117482209218,2012
us,TabPFN,42,2012-09-30,500,0.026669057716863037,0.035095678067304854,0.9779353848574025,2012
us,TabPFN,42,2012-10-31,500,-0.06198036028425842,-0.06608560834243336,0.9863581738312875,2012
us,TabPFN,42,2012-11-30,500,0.011164845463250755,0.001954951819807279,0.9848618663575223,2012
us,TabPFN,42,2012-12-31,500,-0.023750831573346256,-0.014212376849507397,0.9894205414282589,2012
us,TabPFN,42,2013-01-31,500,-0.11615003405135084,-0.12530325321301286,0.9559093149391822,2013
us,TabPFN,42,2013-02-28,500,0.04216750780225474,0.05630451456936664,0.9766499638750733,2013
us,TabPFN,42,2013-03-31,500,0.03654043591568463,0.053285781143124565,0.9733808682457559,2013
us,TabPFN,42,2013-04-30,500,-0.007169261881483623,-0.020242929457548138,0.9811816651135503,2013
us,TabPFN,42,2013-05-31,500,-0.13454253918593714,-0.12266919762085125,0.9767132147334017,2013
us,TabPFN,42,2013-06-30,500,0.022001466646042744,0.0243763220903201,0.9803177104365968,2013
us,TabPFN,42,2013-07-31,500,-0.015342782475810283,0.019326029304117216,0.972903721663957,2013
us,TabPFN,42,2013-08-31,500,-0.0014779259471740117,0.008748610994443977,0.9827167384521556,2013
us,TabPFN,42,2013-09-30,500,0.05009762402095721,0.033357591031528536,0.945714763316401,2013
us,TabPFN,42,2013-10-31,500,0.1027228736835896,0.09572467089868358,0.9849901937993734,2013
us,TabPFN,42,2013-11-30,500,-0.003554798389823886,-0.007226140904563618,0.9815889014718744,2013
us,TabPFN,42,2013-12-31,500,-0.022943757977632782,-0.02901419605678423,0.9593081213260695,2013
us,TabPFN,42,2014-01-31,500,-0.07136918490246057,-0.06619418477673909,0.9822475121379303,2014
us,TabPFN,42,2014-02-28,500,-0.07432144220434243,-0.047204732818931276,0.9644680696084538,2014
us,TabPFN,42,2014-03-31,500,-0.1485282972425474,-0.155188844755379,0.9689649943702981,2014
us,TabPFN,42,2014-04-30,500,0.11868321358125149,0.1389246516986068,0.9668781627177271,2014
us,TabPFN,42,2014-05-31,500,0.1452674005560199,0.14047793791175162,0.9762680565026595,2014
us,TabPFN,42,2014-06-30,500,0.0029008916731880934,-0.009665414661658647,0.9777051822856536,2014
us,TabPFN,42,2014-07-31,500,-0.18896082437835734,-0.17504268417073668,0.9795153655698313,2014
us,TabPFN,42,2014-08-31,500,-0.10662759130567695,-0.14496624734417937,0.9525685074438994,2014
us,TabPFN,42,2014-09-30,500,-0.0368828699872806,-0.044102576410305634,0.982029639536024,2014
us,TabPFN,42,2014-10-31,500,0.12867884122046874,0.1495012131809111,0.9753919541881523,2014
us,TabPFN,42,2014-11-30,500,0.059621118615311726,0.0965958836567399,0.9714724848110741,2014
us,TabPFN,42,2014-12-31,500,0.022152840511475348,0.03534662986971166,0.9702545190463667,2014
us,TabPFN,42,2015-01-31,500,0.02204131844805277,0.012226369198909659,0.9704419899051656,2015
us,TabPFN,42,2015-02-28,500,-0.17540170707431757,-0.2016134784539138,0.9656505048313179,2015
us,TabPFN,42,2015-03-31,500,0.033069069006511395,0.03500241284970931,0.9632977466207654,2015
us,TabPFN,42,2015-04-30,500,-0.0807956608781234,-0.07722174888699555,0.9793702590054743,2015
us,TabPFN,42,2015-05-31,500,-0.11799998166392592,-0.08983744734978939,0.9750409069655924,2015
us,TabPFN,42,2015-06-30,500,0.14622882450072752,0.1706812029175096,0.9666272576986403,2015
us,TabPFN,42,2015-07-31,500,0.05232495208789577,0.03247669848064346,0.9813645172610329,2015
us,TabPFN,42,2015-08-31,500,0.06506634144288219,0.0678541290450153,0.9874485701794975,2015
us,TabPFN,42,2015-09-30,500,0.14609901043832704,0.14299054227990338,0.9856088616252479,2015
us,TabPFN,42,2015-10-31,500,-0.15123976770295866,-0.15963400236722558,0.9889607169545193,2015
us,TabPFN,42,2015-11-30,500,0.06865417562544307,0.08679083132928532,0.9731064553661721,2015
us,TabPFN,42,2015-12-31,500,-0.02534452187422527,-0.04763741112283618,0.9740540323640028,2015
us,TabPFN,42,2016-01-31,500,0.20026688664342984,0.18754863320153795,0.9744133476689857,2016
us,TabPFN,42,2016-02-29,500,0.06330735633011594,0.06451908181861755,0.9743571232732373,2016
us,TabPFN,42,2016-03-31,500,-0.03601838443551186,-0.022687630017539026,0.9782856549919627,2016
us,TabPFN,42,2016-04-30,500,-0.04020911296192686,-0.03166673618694812,0.9773069585228922,2016
us,TabPFN,42,2016-05-31,500,-0.08988705581626495,-0.05990703225474228,0.960235635848072,2016
us,TabPFN,42,2016-06-30,500,0.02092479982214915,0.01978812810234258,0.979676018413914,2016
us,TabPFN,42,2016-07-31,500,-0.05771821764334509,-0.032721730886923546,0.984116063701827,2016
us,TabPFN,42,2016-08-31,500,0.0009144997677390496,0.0035222540890163558,0.9863701758451316,2016
us,TabPFN,42,2016-09-30,500,0.04636622970560508,0.005147540590162361,0.9607694567209971,2016
us,TabPFN,42,2016-10-31,500,-0.003113582098300175,0.001642278608529121,0.9471199112899564,2016
us,TabPFN,42,2016-11-30,500,0.02173280378776846,0.04658198056385737,0.9815498872349053,2016
us,TabPFN,42,2016-12-31,500,0.13079113308328,0.12552310614264334,0.9608804680502329,2016
us,TabPFN,42,2017-01-31,500,-0.13914455059661038,-0.1174814299257197,0.9854041725657932,2017
us,TabPFN,42,2017-02-28,500,-0.007140702619333128,0.013596198711103617,0.9745674983350868,2017
us,TabPFN,42,2017-03-31,500,0.008618630611466132,0.02325378957324925,0.9480185738757553,2017
us,TabPFN,42,2017-04-30,500,0.12458043610023203,0.13130717153143048,0.9680034855840614,2017
us,TabPFN,42,2017-05-31,500,0.1761362625904872,0.17953536245029852,0.9831656566224022,2017
us,TabPFN,42,2017-06-30,500,-0.12480558407772539,-0.11799087295417873,0.9739602327177926,2017
us,TabPFN,42,2017-07-31,500,-0.03364343622584267,0.0008446113784455136,0.9665771966937695,2017
us,TabPFN,42,2017-08-31,500,0.013425423690213701,-0.003142956948982653,0.9852007120164552,2017
us,TabPFN,42,2017-09-30,500,-0.1062504419022148,-0.09099694217169532,0.9803111428161873,2017
us,TabPFN,42,2017-10-31,500,0.041423743356864315,0.071807858678212,0.949198923643002,2017
us,TabPFN,42,2017-11-30,500,0.08319554074248214,0.0548044605331492,0.9674322195677645,2017
us,TabPFN,42,2017-12-31,500,-0.06804024375656806,-0.07457852410398101,0.9850995117491289,2017
us,TabPFN,42,2018-01-31,500,-0.08099257907147263,-0.06719724801446003,0.982881060128914,2018
us,TabPFN,42,2018-02-28,500,0.0174838787747413,0.01660955483684867,0.951479458424355,2018
us,TabPFN,42,2018-03-31,500,0.019687273273649292,0.038578235238818606,0.9695639477856649,2018
us,TabPFN,42,2018-04-30,500,0.01994887979551918,0.0247374749498998,0.9834366697466789,2018
us,TabPFN,42,2018-05-31,500,-0.0003808815783732647,0.0238636806001791,0.9482658151303014,2018
us,TabPFN,42,2018-06-30,500,0.0003369134042550737,-0.012035664431513675,0.970192499046966,2018
us,TabPFN,42,2018-07-31,500,0.02367513697336115,0.04741314965259861,0.9849312982786024,2018
us,TabPFN,42,2018-08-31,500,0.000501794055348453,0.005275797103188412,0.9624523262047326,2018
us,TabPFN,42,2018-09-30,500,-0.01025716644445109,-0.0353807503721395,0.9786119426416873,2018
us,TabPFN,42,2018-10-31,500,0.07542284444636284,0.059014958472503806,0.9699231002729293,2018
us,TabPFN,42,2018-11-30,500,0.03953620869652473,0.06881183550476277,0.9796314095536878,2018
us,TabPFN,42,2018-12-31,500,0.038310106866571415,0.05149623591416362,0.9856147462290179,2018
us,TabPFN,42,2019-01-31,500,-0.3673871405289549,-0.3633509108444875,0.9795583354408859,2019
us,TabPFN,42,2019-02-28,500,0.02321060945346816,0.023054348770699458,0.9821691604152825,2019
us,TabPFN,42,2019-03-31,500,-0.11753416516568438,-0.12521608486433944,0.9780139142513645,2019
us,TabPFN,42,2019-04-30,500,-0.07806401200312067,-0.05528287713150853,0.9550055778625803,2019
us,TabPFN,42,2019-05-31,500,0.03851170476413373,0.055591002371667295,0.9673627374443432,2019
us,TabPFN,42,2019-06-30,500,-0.1551397997292649,-0.1557762711050844,0.982698641548871,2019
us,TabPFN,42,2019-07-31,500,-0.00294116404700795,-0.010953451813807255,0.9873483961790354,2019
us,TabPFN,42,2019-08-31,500,0.09106527090058715,0.07940633553109419,0.982844176736861,2019
us,TabPFN,42,2019-09-30,500,-0.06353131551140748,-0.0597482490307028,0.9606092308787448,2019
us,TabPFN,42,2019-10-31,500,0.042142811971224804,0.015189277121651142,0.9850799434291728,2019
us,TabPFN,42,2019-11-30,500,-0.01601296585551909,-0.00855315606010615,0.9814104911707316,2019
us,TabPFN,42,2019-12-31,500,0.03918864980110182,0.05084493192167697,0.9493119282231484,2019
us,TabPFN,42,2020-01-31,500,-0.08939709443726422,-0.0721872556789996,0.9753701183171863,2020
us,TabPFN,42,2020-02-29,500,0.1797115824302858,0.1876059229262339,0.982551434293012,2020
us,TabPFN,42,2020-03-31,500,0.10300523965251443,0.10260222411340972,0.9803471795130552,2020
us,TabPFN,42,2020-04-30,500,-0.30292460961926054,-0.28990474026436475,0.9828865381598917,2020
us,TabPFN,42,2020-05-31,500,0.0912678549669663,0.08966897958825235,0.9769840231103196,2020
us,TabPFN,42,2020-06-30,500,-0.054130124142565225,-0.05583872471541669,0.9812537471753943,2020
us,TabPFN,42,2020-07-31,500,-0.08163387953919034,-0.10665473445493462,0.9790610178638086,2020
us,TabPFN,42,2020-08-31,500,-0.009329210538919866,-0.02338168004501811,0.9810813512727753,2020
us,TabPFN,42,2020-09-30,500,-0.016225081077767232,-0.044889540635511524,0.9802428705398305,2020
us,TabPFN,42,2020-10-31,500,0.067833888456118,0.020509859023909352,0.9761432565258347,2020
us,TabPFN,42,2020-11-30,500,-0.1812095398305614,-0.19180840231868518,0.9828483601308096,2020
us,TabPFN,42,2020-12-31,500,0.028970076206678977,0.029035316141264568,0.9862384697987848,2020
us,TabPFN,42,2021-01-31,500,0.029670087585282334,0.012434648900955433,0.9776059870188911,2021
us,TabPFN,42,2021-02-28,500,-0.10460739879442232,-0.10260810767059422,0.9802225443532351,2021
us,TabPFN,42,2021-03-31,500,0.027956062687761,0.012889060174915602,0.9844376478233106,2021
us,TabPFN,42,2021-04-30,500,0.20190285268542363,0.15569040249817967,0.959964449131831,2021
us,TabPFN,42,2021-05-31,500,0.16380016651271073,0.16339563350402925,0.9810986474046554,2021
us,TabPFN,42,2021-06-30,500,-0.08196821167627003,-0.09071143484573937,0.9807433762005612,2021
us,TabPFN,42,2021-07-31,500,-0.1304897595400943,-0.12586596550542853,0.976816907478139,2021
us,TabPFN,42,2021-08-31,500,0.06320177197551499,0.10439292957171828,0.974526003990285,2021
us,TabPFN,42,2021-09-30,500,0.03437263531323104,0.020118609440131035,0.978838397515245,2021
us,TabPFN,42,2021-10-31,500,0.01778181598079111,0.02994290377161508,0.9790497871935396,2021
us,TabPFN,42,2021-11-30,500,0.11391483123828411,0.11517449546216978,0.9928529027198485,2021
us,TabPFN,42,2021-12-31,500,0.30339671500326254,0.3029802024638599,0.9805589200391752,2021
