date,decile_1,decile_2,decile_3,decile_4,decile_5,decile_6,decile_7,decile_8,decile_9,decile_10,long_short,model,seed,return_basis
2021-11-30,-6.488197536000007,0.7317784639999934,3.9636860240000042,1.281894024000004,-1.810689975999996,3.156812024000004,-1.1655419759999959,-0.20673153600000688,2.1850120240000037,-1.6480215360000068,4.840176,LightGBM,42,artifact_cross_sectional_excess
2021-12-31,-9.999633243999998,-1.1491712439999986,0.8335387560000013,-0.2263972439999989,0.06488675600000121,0.6357227560000016,3.6538931959999905,6.293438756000001,1.9619807560000009,-2.0682592439999987,7.931374,LightGBM,42,artifact_cross_sectional_excess
2010-02-28,2.2080219999999997,2.55368,4.548452,3.2706544399999893,5.35517243999999,3.337666,3.982508,3.9741000000000004,4.369257999999999,4.314598,2.1065760000000004,Ridge,42,raw
2010-03-31,4.896222,3.857806,6.0543759999999995,7.0774,2.917394,8.999956,8.043388,6.63012,6.499942,10.103932439999989,5.207710439999989,Ridge,42,raw
2010-04-30,4.959572,5.686152879999979,7.355408439999988,5.700692879999979,5.486454439999989,5.216486,5.367708,7.7715424399999895,7.84527243999999,6.3400008799999785,1.3804288799999789,Ridge,42,raw
2010-05-31,-8.78777356000001,-8.460458,-8.20247,-6.046183999999999,-7.448992,-8.145237999999999,-7.6080380000000005,-6.371527560000011,-9.155096,-7.429892,1.3578815600000107,Ridge,42,raw
2010-06-30,-6.13591,-4.559176,-5.32629,-3.9343779999999997,-5.758886,-5.929388,-3.8943,-5.4358699999999995,-5.367591999999999,-10.294616000000001,-4.158706000000001,Ridge,42,raw
2010-07-31,-0.0037359999999999616,4.214714,5.952122,5.677478,5.765878,7.040438439999989,4.06546,8.862460439999989,7.912097999999999,6.81136,6.815096,Ridge,42,raw
2010-08-31,-6.432328,-7.5776319999999995,-4.337562,-4.900534,-3.8879840000000003,-6.181218,-2.640178,-3.938872,-4.387342,-4.2584800000000005,2.1738479999999996,Ridge,42,raw
2010-09-30,7.575404,8.75078643999999,7.289236,8.829454439999989,8.992008439999989,9.827534,12.631310439999988,11.35532643999999,13.378278,13.37664043999999,5.8012364399999905,Ridge,42,raw
2010-10-31,6.214485999999999,1.6137684399999892,3.7039480000000005,3.8008859999999998,2.9197219999999997,3.3025939999999996,5.427759999999999,3.9842844399999895,4.09341,2.377672,-3.836813999999999,Ridge,42,raw
2010-11-30,0.780848,3.3219088799999783,-0.348596,5.030202879999979,2.511324,1.616284,3.015248879999979,0.9584184399999893,0.8427760000000001,4.8782484399999895,4.09740043999999,Ridge,42,raw
2010-12-31,11.972908879999979,11.244212,9.210718,8.000842,6.381749999999999,9.804862,6.156174,6.500228439999989,1.3658260000000002,8.593792,-3.3791168799999785,Ridge,42,raw
2011-01-31,-0.14115000000000014,0.623004,1.002548,0.36917400000000006,2.9921260000000003,-0.11972800000000003,0.762604,0.577234,1.7042000000000002,2.746758439999989,2.8879084399999893,Ridge,42,raw
2011-02-28,2.8338479999999997,5.060226,2.6442379999999996,6.841635999999999,3.9646744399999894,4.991856,4.341954,4.5103480000000005,5.06897,6.5917304399999885,3.757882439999989,Ridge,42,raw
2011-03-31,-1.7498120000000004,-1.972526,1.91811,2.9202284399999887,-0.22783199999999992,0.8749360000000002,0.2722240000000003,-0.039366000000000075,-1.036098,-0.059964000000000066,1.6898480000000002,Ridge,42,raw
2011-04-30,2.523996,0.942496,1.1122840000000003,1.00537,2.9215124399999888,1.022144,2.7208979999999996,0.5921939999999999,3.844968,0.847324,-1.676672,Ridge,42,raw
2011-05-31,-3.294397560000011,-2.409566,-1.12586,-1.5897739999999998,-4.1547480000000006,-1.79285,0.169354,-1.772502,0.6796404399999892,-0.5477059999999999,2.746691560000011,Ridge,42,raw
2011-06-30,-2.425188,-3.03223,-1.357426,0.37957443999998913,-3.42336,-0.5986415600000108,-5.332594,-0.3460039999999999,-2.020858,-3.434626,-1.0094380000000003,Ridge,42,raw
2011-07-31,-1.9882360000000003,-0.8443660000000002,-3.1662779999999997,-1.3405340000000001,-2.7490859999999997,-2.9469460000000005,-3.938412,0.05512000000000008,-4.0513259999999995,-3.3584680000000002,-1.370232,Ridge,42,raw
2011-08-31,-8.363094,-12.557968,-8.304905999999999,-8.416091999999999,-6.113035999999999,-5.6202835600000105,-9.657748,-10.05788156000001,-8.66502,-7.336642,1.026452,Ridge,42,raw
2011-09-30,-12.144446,-7.388488,-6.43046,-9.369996,-9.582909560000012,-11.239180000000001,-11.226258,-10.066951560000012,-11.386568,-15.617952,-3.4735060000000004,Ridge,42,raw
2011-10-31,7.066948879999979,8.159918,7.1337079999999995,8.020134439999989,16.09713087999998,11.114694439999989,11.292857999999999,12.284674,13.83297,19.06360443999999,11.996655560000013,Ridge,42,raw
2011-11-30,-3.993799560000011,-3.276144,-0.5278599999999999,-0.611116,-2.6556440000000006,3.1816984399999892,-0.7816775600000108,-0.8545860000000001,1.9455524399999893,-1.3529080000000002,2.6408915600000107,Ridge,42,raw
2011-12-31,-2.760548,-0.7888080000000001,-1.7621539999999998,2.274308,1.859414,-0.457536,-1.809572,-0.49464156000001075,-1.2524600000000001,0.07219400000000004,2.832742,Ridge,42,raw
2012-01-31,7.4146399999999995,7.185046,9.406216,10.83428687999998,8.42872287999998,10.672177999999999,7.366710439999989,5.656015999999999,9.802498,9.501554,2.086914000000001,Ridge,42,raw
2012-02-29,1.6852420000000001,2.435078,5.180928,5.94208,3.589564,2.809552,3.16292,4.45027,5.342867999999999,2.9089519999999998,1.2237099999999996,Ridge,42,raw
2012-03-31,-3.308146,2.8046819999999997,0.23793199999999992,4.791916439999989,2.04389,3.2677780000000003,3.61955,1.9075900000000001,-0.5019519999999998,0.9686579999999999,4.276803999999999,Ridge,42,raw
2012-04-30,-1.4238935600000104,-2.639596,-1.880832,-1.6966535600000106,-0.423202,-0.852384,-0.3899015600000107,-0.7212479999999999,-1.7828899999999999,0.020923999999999977,1.4448175600000104,Ridge,42,raw
2012-05-31,-11.397547560000012,-11.291354000000002,-9.572098,-6.472312,-7.8482259999999995,-5.992444000000001,-6.042870000000001,-5.988239999999999,-5.071536,-7.125132,4.272415560000012,Ridge,42,raw
2012-06-30,-0.501842,3.57813,4.399414,3.3310660000000003,4.250324,3.0462260000000003,5.8873500000000005,3.14195,3.49748,3.873782,4.375624,Ridge,42,raw
2012-07-31,-3.6147039999999997,-0.747682,-0.459656,0.40512800000000015,0.5902919999999999,1.078672,-0.34031999999999996,2.0851264399999896,2.448688,1.1548019999999999,4.769506,Ridge,42,raw
2012-08-31,-1.8204740000000001,2.399302,2.285404439999989,3.155616,2.8131064399999888,1.6840400000000002,0.824266,4.934076,5.148158,2.975012,4.795486,Ridge,42,raw
2012-09-30,6.7282764399999895,7.096970439999989,3.293200439999989,4.723518,0.8916339999999999,3.3800079999999997,2.8092059999999996,2.7376279999999995,2.6724799999999997,1.996774,-4.731502439999989,Ridge,42,raw
2012-10-31,-7.200458,-4.251036,-4.476316,-3.19396,-1.645806,-0.6682760000000001,-0.0582739999999998,-1.510582,1.15595,-0.5868300000000001,6.613628,Ridge,42,raw
2012-11-30,0.4658744399999891,1.8414344399999893,-0.7477759999999999,-1.8914100000000003,-0.8853260000000002,1.871308,1.8334700000000002,-0.8250819999999999,2.428174,0.953612,0.4877375600000109,Ridge,42,raw
2012-12-31,4.366318439999989,2.146284,1.5363280000000001,2.4639520000000004,0.874532,1.9563240000000002,4.132238,2.20404,1.774216,2.1008240000000002,-2.265494439999989,Ridge,42,raw
2013-01-31,6.201668,6.5899540000000005,6.9791859999999994,5.0274540000000005,6.26381043999999,3.35732,4.628054439999989,6.678286000000001,11.01011043999999,8.87717043999999,2.67550243999999,Ridge,42,raw
2013-02-28,-0.3701835600000108,-0.9038080000000001,7.623602439999989,-1.3758095600000109,0.9616459999999999,-0.720888,0.29639199999999993,1.2197200000000001,2.8906944399999888,-0.42362,-0.053436439999989205,Ridge,42,raw
2013-03-31,3.9917339999999997,2.48956,2.388744,3.75672,2.5692239999999997,3.7916264399999893,1.727338,2.282822,3.3282960000000004,5.751820439999989,1.7600864399999891,Ridge,42,raw
2013-04-30,1.545458439999989,1.4417844399999893,-1.891862,1.6559019999999998,1.098488,-0.7888900000000001,2.051768,1.8112704399999893,1.0804519999999997,0.8022779999999998,-0.7431804399999893,Ridge,42,raw
2013-05-31,1.9257,3.2214080000000003,1.0986740000000002,4.16059843999999,-0.58773,4.206556879999979,4.142414,4.862044439999989,4.6115684399999886,4.65061243999999,2.72491243999999,Ridge,42,raw
2013-06-30,-2.36164,-4.065246,-0.42861600000000005,-0.30827800000000005,0.08726,-0.5641180000000001,-0.541228,0.68824,-3.0531479999999998,0.3693660000000002,2.7310060000000003,Ridge,42,raw
2013-07-31,3.143622,5.906428439999989,3.812214,6.971372,6.834734439999989,3.94742,4.991492,4.301134,5.602566,7.879934,4.736312,Ridge,42,raw
2013-08-31,-0.04491800000000001,-1.2187855600000106,-1.9416039999999999,0.12260843999998917,0.22737600000000005,-2.858818,-1.9940360000000001,-2.7393059999999996,0.433428,-0.6436999999999999,-0.5987819999999999,Ridge,42,raw
2013-09-30,4.3294528799999785,4.077824,5.411888,5.0721300000000005,3.803738,4.834226,5.45624243999999,4.768274,6.870818000000001,6.667652439999989,2.3381995600000103,Ridge,42,raw
2013-10-31,0.5261539999999999,1.134516,1.3009679999999997,3.047690439999989,2.210188,4.5552839999999994,0.813328,6.074868,3.4931004399999894,4.936026,4.409872,Ridge,42,raw
2013-11-30,0.540018,2.041974,1.9144204399999893,3.03132,2.905206,2.199588,5.4204724399999895,5.6478340000000005,4.062152,5.6313260000000005,5.091308000000001,Ridge,42,raw
2013-12-31,3.643780439999989,2.4428664399999893,2.416474,1.66381,1.796198,2.167628,3.1586239999999997,1.928494,2.090608,3.8953379999999997,0.25155756000001084,Ridge,42,raw
2014-01-31,4.170524,0.27965043999998934,0.33966199999999985,3.0472060000000005,-2.04305,-1.330784,-2.622296,-1.32376,-0.2533055600000107,-1.9700540000000002,-6.1405780000000005,Ridge,42,raw
2014-02-28,6.005068,5.94625,4.914218,2.438904,4.93593,7.897984,6.651012439999989,6.289596,5.8746324399999885,8.168110439999989,2.1630424399999892,Ridge,42,raw
2014-03-31,-4.033793999999999,1.863266439999989,-0.2365319999999999,0.26138600000000006,0.14164000000000007,1.1596980000000001,0.6944179999999999,0.9040560000000001,-1.1942380000000001,3.0158639999999997,7.049657999999999,Ridge,42,raw
2014-04-30,-1.7864055600000108,0.1732640000000002,-1.0393839999999999,-1.6643000000000001,-2.2693440000000002,-1.590128,-1.880178,-4.485564,-5.904014,-5.836224,-4.049818439999989,Ridge,42,raw
2014-05-31,-0.337164,0.41761,1.4514679999999998,0.5091,0.7243644399999893,1.0294759999999998,-0.15887200000000018,-2.031884,3.170702,0.6624460000000002,0.9996100000000002,Ridge,42,raw
2014-06-30,7.430122439999988,5.266888,2.980808,4.69184,3.677562439999989,3.4912760000000005,4.863676,4.63096,3.313402,2.888356,-4.541766439999988,Ridge,42,raw
2014-07-31,-7.48884,-5.360568,-8.572218,-4.245056,-3.346914,-2.8099819999999998,-1.8391659999999999,-2.822642,-0.9221560000000001,-4.551062,2.937778,Ridge,42,raw
2014-08-31,1.6900384399999893,2.30703,1.053564,3.16897,3.2465960000000003,2.3546080000000003,2.528106,3.2546019999999998,7.1376740000000005,8.42557643999999,6.735538,Ridge,42,raw
2014-09-30,-4.860032,-5.048696,-2.7336755600000107,-4.504954000000001,-5.100274,-3.576446,-3.7860899999999997,-7.075716,-3.116536,-3.510274,1.3497580000000005,Ridge,42,raw
2014-10-31,2.885838,0.12997599999999973,-1.36151,0.5040500000000001,3.5877120000000002,2.462324,1.54733,2.68488,2.22874,-0.8094819999999998,-3.6953199999999997,Ridge,42,raw
2014-11-30,-0.559786,-2.9632719999999995,0.7308524399999893,-1.9405899999999996,1.82387,1.0662359999999997,1.5805079999999998,-1.011622,-0.7720680000000002,-1.9530599999999998,-1.393274,Ridge,42,raw
2014-12-31,-1.279092,-1.3701660000000002,-1.8857639999999998,2.9913119999999997,1.252792439999989,0.2517779999999999,0.3483064399999893,-0.5267179999999999,-1.4799099999999998,2.611186,3.890278,Ridge,42,raw
2015-01-31,-5.478034,-4.262092,-3.000636,-4.3947020000000006,-1.89406,-1.5701471200000217,-3.310466,-3.309453560000011,-0.551014,2.066366,7.5443999999999996,Ridge,42,raw
2015-02-28,10.02748643999999,4.339912,8.40300287999998,4.649182,3.7198480000000003,5.730276,5.589131999999999,6.47907,5.695978,5.645112,-4.38237443999999,Ridge,42,raw
2015-03-31,-0.7206,0.09643400000000017,0.8390024399999892,-4.338542,-1.675592,2.671494,1.4420424399999894,0.447992,1.726404,1.7641288799999786,2.4847288799999787,Ridge,42,raw
2015-04-30,-3.0256380000000003,1.8736264399999893,3.546504439999989,-1.143882,0.6991719999999999,0.5764080000000001,1.3914344399999892,1.35338,-0.34240599999999993,1.05788,4.083518,Ridge,42,raw
2015-05-31,-4.55429,-2.78726,0.371006,-0.03527999999999995,0.14883600000000008,1.181374,0.04057199999999995,1.7269264399999893,-0.247304,0.2650739999999998,4.819364,Ridge,42,raw
2015-06-30,-1.5060159999999998,-2.652446,3.4051328799999783,-0.8159459999999998,-1.302612,-0.48782799999999993,-1.6072579999999999,-0.5945680000000001,-0.574331560000011,-2.1407819999999997,-0.6347659999999999,Ridge,42,raw
2015-07-31,-7.41841,-4.781664,-0.9091300000000001,-1.243398,-3.773396,-3.0994420000000003,-1.1949699999999996,-1.51824,-0.7810200000000002,-3.1779879999999996,4.240422000000001,Ridge,42,raw
2015-08-31,-7.047856,-5.409338,-8.68216,-3.92697,-4.92846,-5.620466,-4.222036,-7.634404,-5.226228,-2.815595560000011,4.2322604399999895,Ridge,42,raw
2015-09-30,-11.289687999999998,-7.769132,-8.373937999999999,-4.406572000000001,-3.308682,-3.196164,-4.212338,-5.718192,-3.239116,-7.4589099999999995,3.8307779999999987,Ridge,42,raw
2015-10-31,7.57419043999999,2.81954,3.941312,6.324476,5.885524439999989,5.711358000000001,10.34266443999999,2.93514,6.614386,6.569158,-1.0050324399999901,Ridge,42,raw
2015-11-30,-2.12369,-0.14326600000000006,0.21683199999999997,-2.100207560000011,0.4295539999999999,3.3853924399999893,4.78222443999999,-0.183604,-1.322514,3.7663588799999785,5.890048879999979,Ridge,42,raw
2015-12-31,-5.859278000000001,-8.46447,-6.251386,-2.84269,-3.033734,-0.9449911200000217,-2.4169039999999997,-1.837649560000011,-3.04572,0.00522199999999998,5.8645000000000005,Ridge,42,raw
2016-01-31,-8.109102,-10.380956000000001,-10.35673956000001,-6.386566,-6.77942,-8.852586,-5.252396,-9.046678,-6.250209999999999,-5.0925959999999995,3.0165060000000006,Ridge,42,raw
2016-02-29,0.748418439999989,1.5413644399999893,2.5147679999999997,-0.007841999999999984,0.34904000000000024,-1.46862,3.436248,-3.112756,5.663385319999968,2.288246,1.539827560000011,Ridge,42,raw
2016-03-31,12.21526443999999,7.19038243999999,8.88122443999999,8.311780439999989,7.373174439999989,9.840658,7.374596879999979,6.999858439999989,5.32170443999999,6.04175843999999,-6.173506,Ridge,42,raw
2016-04-30,6.100087319999967,5.618726439999989,6.719936439999989,4.26517,2.5799819999999998,5.850556,3.1852099999999997,6.2840620000000005,4.661586,1.499812,-4.600275319999968,Ridge,42,raw
2016-05-31,0.5776420000000003,-4.596547999999999,2.047048439999989,1.15869,0.4485520000000001,0.5123500000000001,2.0939624399999897,-0.12655000000000008,-2.7356819999999997,1.5323819999999997,0.9547399999999994,Ridge,42,raw
2016-06-30,-4.66286,1.108406,4.928640879999978,-0.15495999999999996,0.3762864399999893,0.630836,3.3602784399999894,0.45857043999998937,1.736016,0.6581039999999999,5.320964,Ridge,42,raw
2016-07-31,2.989158439999989,4.540812,8.06453,5.01352,7.985044439999989,4.452434,6.683858,2.872796,5.388034,6.473746,3.484587560000011,Ridge,42,raw
2016-08-31,3.466746439999989,3.2747444399999894,1.1800884399999894,0.6336460000000002,2.006058,1.85721,0.739448,1.802646,1.2917759999999998,0.5959700000000001,-2.8707764399999887,Ridge,42,raw
2016-09-30,5.092372,2.356248,1.023924,0.707728,1.372626,1.059144,1.1741364399999892,0.5792120000000001,1.0911060000000001,1.4921680000000002,-3.6002039999999997,Ridge,42,raw
2016-10-31,-8.50308112000002,-5.451004,-3.1130419999999996,-4.45857,-3.571246,-4.126456,-3.749836,-5.770168,-1.274104,-6.295568,2.20751312000002,Ridge,42,raw
2016-11-30,2.393868,6.745730879999979,7.6292144399999895,6.682408000000001,3.7608784399999893,5.46652843999999,5.7926020000000005,2.6963440000000003,6.486732439999989,12.316746879999977,9.922878879999978,Ridge,42,raw
2016-12-31,-2.257316,3.474642439999989,0.6564480000000001,0.27058999999999994,0.9315300000000001,4.179458,1.339812,0.41508,1.6789699999999999,0.43170000000000003,2.689016,Ridge,42,raw
2017-01-31,2.320344,1.676568,-0.2866500000000002,1.951742,1.607742,4.109670439999989,3.013988,1.846412,3.99431,5.422380439999989,3.102036439999989,Ridge,42,raw
2017-02-28,5.708382439999989,3.2445640000000004,2.9442540000000004,1.019598,1.2935039999999998,1.2968600000000001,1.932208,1.2721419999999997,0.465062,-2.016122,-7.724504439999989,Ridge,42,raw
2017-03-31,-1.2616079999999998,4.356418879999978,0.675428,2.087188439999989,0.1816940000000001,-0.13324956000001076,0.9511780000000001,-2.0442359999999997,1.125062,2.7674900000000004,4.029098,Ridge,42,raw
2017-04-30,-0.4755499999999999,0.60245,1.8435380000000001,-0.5664120000000001,1.0314484399999895,-0.7872420000000001,0.526886,-2.0919980000000002,-0.968776,-2.881296,-2.4057459999999997,Ridge,42,raw
2017-05-31,-7.6862639999999995,-1.439972,-2.18507,-1.299184,-1.434192,2.187622,-2.855512,-0.6985395600000106,-2.142154,-0.3350411200000213,7.351222879999979,Ridge,42,raw
2017-06-30,5.222248879999978,4.666784439999989,1.2110459999999998,0.6555200000000001,2.963524,2.32103,2.161366,4.282652,4.652162439999989,1.641384439999989,-3.5808644399999894,Ridge,42,raw
2017-07-31,-0.8648939999999996,2.385118439999989,1.1357959999999998,1.5986264399999894,-0.33748,0.329446,1.557212,0.4062219999999999,2.2819320000000003,1.061262,1.9261559999999995,Ridge,42,raw
2017-08-31,-3.8392199999999996,-2.136498,1.0988399999999998,0.5576404399999894,0.34349043999998924,-3.622274,-0.21289399999999986,2.7520904399999893,0.19516000000000003,2.2084168799999784,6.047636879999978,Ridge,42,raw
2017-09-30,1.8537139999999999,4.666944439999989,10.300802879999978,3.06669,5.714318439999989,8.16347043999999,4.884862439999989,8.545674,8.004584,6.07159,4.2178759999999995,Ridge,42,raw
2017-10-31,-5.420862,0.06176800000000004,0.936434,-0.374332,0.3806879999999998,0.19379843999998925,-0.2991455600000108,0.17391000000000006,1.0234379999999998,0.6833680000000001,6.104229999999999,Ridge,42,raw
2017-11-30,0.7922964399999892,4.713784,3.494854439999989,4.865356439999989,2.468414,1.440042,4.705018,1.33704,4.652258439999989,1.425212,0.6329155600000107,Ridge,42,raw
2017-12-31,1.801004,-1.0507419999999998,-2.2521240000000002,-0.677478,5.512664439999989,4.254704439999989,1.7739704399999892,0.675812,4.480062,1.4867164399999893,-0.3142875600000108,Ridge,42,raw
2018-01-31,1.200496,0.09311200000000014,3.11581,3.597552439999989,3.0247644399999896,0.8585280000000001,2.150878,4.299638439999989,3.258284439999989,6.279892,5.079396,Ridge,42,raw
2018-02-28,-5.246869560000011,-3.636188,-6.127254000000001,-2.9578499999999996,-3.997562,-5.646268,-3.026556,-4.278754,-2.690752,-4.150728,1.096141560000011,Ridge,42,raw
2018-03-31,3.2281299999999997,-1.513602,3.4630953199999674,0.4797464399999894,-1.6931380000000003,3.8065124399999895,2.6158828799999787,0.07170800000000006,1.2593064399999891,0.2638360000000001,-2.9642939999999998,Ridge,42,raw
2018-04-30,2.857174,-0.16158199999999995,-0.9413700000000002,-1.4837459999999998,1.339436,-0.2288060000000001,1.422326,3.5892700000000004,-0.7535880000000001,3.0941680000000003,0.23699400000000015,Ridge,42,raw
2018-05-31,5.828062,4.023862879999979,3.2148900000000005,5.267759999999999,4.944178,5.626898,4.810854,1.6995900000000004,4.545512439999989,6.476558,0.6484959999999997,Ridge,42,raw
2018-06-30,1.503478,0.36889400000000017,-0.6078019999999998,-1.237614,1.843986,2.0656459999999996,1.84888,-0.17996599999999996,2.3404744399999893,-0.9218580000000002,-2.425336,Ridge,42,raw
2018-07-31,-1.953924,-1.753254,1.834134,1.0511359999999998,-0.9613780000000002,0.14326799999999998,1.73322,2.4268799999999997,0.8419319999999999,2.6256739999999996,4.579598,Ridge,42,raw
2018-08-31,1.271402,4.053414,4.00954,1.2394479999999999,-1.567062,-1.357602,0.6197224399999892,0.622048,1.470474,2.654488,1.3830860000000003,Ridge,42,raw
2018-09-30,0.10992243999998948,-4.920097999999999,-1.157344,-1.873206,-2.162286,-2.080368,-2.144572,0.19184400000000001,-3.9710039999999998,-2.663868,-2.7737904399999893,Ridge,42,raw
2018-10-31,-7.283505120000021,-12.787339999999999,-12.009256,-5.698441560000012,-6.877372,-9.536297999999999,-7.159059999999999,-6.73957,-7.030448,-7.642954,-0.3594488799999782,Ridge,42,raw
2018-11-30,-0.9953079999999999,-2.0093520000000002,1.76012,1.8440264399999895,-1.69601,-1.880892,1.706788,0.69459,1.8240144399999891,-4.542022,-3.5467140000000006,Ridge,42,raw
2018-12-31,-15.117023999999999,-13.784896000000002,-12.04868,-11.910038,-12.741476,-12.481666,-10.923216,-10.75414,-8.982688000000001,-12.60097,2.5160539999999987,Ridge,42,raw
2019-01-31,13.289894439999989,11.907334439999989,9.811778439999989,9.747066439999989,14.63079443999999,12.548140879999979,11.007876000000001,13.78604243999999,13.357670439999987,14.833034,1.5431395600000108,Ridge,42,raw
2019-02-28,4.334920879999979,5.322424439999989,5.022090439999989,7.454162439999989,3.3117,5.089538,4.394286,4.500252,5.3974340000000005,4.838564439999989,0.5036435600000102,Ridge,42,raw
2019-03-31,0.2498580000000001,-0.6301519999999999,0.8049204399999891,-2.5478739999999998,-2.4678359999999997,-2.067094,-1.250208,-1.948978,-0.28499199999999997,-1.05485,-1.3047080000000002,Ridge,42,raw
2019-04-30,-0.18778599999999984,2.744922,2.40363,2.120702,2.99199,2.920924,4.426684,2.890938,2.852682439999989,3.529570439999989,3.717356439999989,Ridge,42,raw
2019-05-31,-5.6097875600000116,-8.866569560000011,-6.468182,-10.892164000000001,-6.877568,-6.100216,-7.716938,-2.6999779999999998,-5.627147560000011,-6.407219560000011,-0.7974319999999997,Ridge,42,raw
2019-06-30,1.0465520000000001,4.542338879999979,3.8412759999999997,6.012332,2.751644,4.722306,4.299086,4.247324,6.029326,4.632972,3.5864199999999995,Ridge,42,raw
2019-07-31,-2.51555,-0.616416,-3.716728,-2.103694,-0.600944,0.487912,1.3002084399999894,1.2908780000000002,1.94931,-0.1609040000000001,2.3546460000000002,Ridge,42,raw
2019-08-31,-3.4348219999999996,-7.070994,-0.7694239999999998,-1.934758,-3.788558,-1.5846,-3.412324,-2.954932,-5.534426,-6.277219560000011,-2.8423975600000118,Ridge,42,raw
2019-09-30,-2.015511560000011,-0.3301259999999999,-0.39992712000002173,3.878194439999989,-0.9846939999999997,1.522962,0.9261840000000001,1.0164900000000001,4.08687243999999,5.6177124399999885,7.633223999999999,Ridge,42,raw
2019-10-31,-1.5246179999999998,1.140572,-1.780296,0.13588000000000014,1.955892,-1.181668,-0.24199799999999982,3.2246404399999893,-0.324794,0.3211259999999999,1.8457439999999998,Ridge,42,raw
2019-11-30,6.851555319999968,1.2613020000000001,3.37283,2.485278,4.509556439999989,2.8784908799999784,-0.02933999999999987,4.205524439999989,3.9607979999999996,1.9701384399999893,-4.881416879999978,Ridge,42,raw
2019-12-31,5.480049319999967,6.666538879999979,7.209112879999979,4.398916,6.218246439999989,3.8021804399999892,1.3435160000000002,4.843432439999989,5.922836,5.239807999999999,-0.240241319999968,Ridge,42,raw
2020-01-31,-0.25774912000002154,-4.0990855600000105,-2.60901,-3.0990495600000103,0.7823604399999892,-4.110644000000001,0.5551924399999895,-1.692519560000011,-0.6375675600000107,-2.60197156000001,-2.3442224399999887,Ridge,42,raw
2020-02-29,-5.05664556000001,-6.025544,-7.310414,-6.220115560000011,-6.323892,-7.75624,-8.632284,-11.585806,-9.56403,-7.91674,-2.8600944399999895,Ridge,42,raw
2020-03-31,-16.87465756000001,-21.018515999999998,-16.028897999999998,-21.045766,-23.352635999999997,-17.45935756000001,-23.603188,-21.704245999999998,-21.15020756000001,-23.147674,-6.273016439999989,Ridge,42,raw
2020-04-30,5.36762,12.484734879999978,15.865386199999946,12.885705319999968,12.81400487999998,18.282013319999965,19.855478199999947,16.36127843999999,19.860688639999935,23.149457959999904,17.781837959999905,Ridge,42,raw
2020-05-31,7.787920439999989,6.204432439999989,5.450814,5.77498843999999,7.4781013199999675,1.430126,4.626256879999978,2.982164,7.545696879999977,3.827992439999989,-3.959928,Ridge,42,raw
2020-06-30,2.6935640000000003,7.653210879999978,1.449446,5.1539340000000005,2.283678,7.5078484399999885,7.37518243999999,5.77285843999999,5.327998879999979,7.25721643999999,4.56365243999999,Ridge,42,raw
2020-07-31,-0.8249255600000108,2.0022124399999894,0.9763724399999891,4.1981033199999676,6.015843319999967,4.833582439999989,6.572158879999979,2.8920644399999897,5.260430879999978,5.619865999999999,6.44479156000001,Ridge,42,raw
2020-08-31,-1.199158,2.3041413199999683,5.2743020000000005,0.022822000000000085,5.81226,1.8213544399999892,1.6791024399999892,-0.30381756000001076,2.971742,5.554752,6.753909999999999,Ridge,42,raw
2020-09-30,0.30690887999997846,-5.195756,-1.6742059999999999,-6.18327,-1.3398275600000107,-5.320698,-3.6470339999999997,-3.894927560000011,-0.14219756000001083,-0.7836799999999999,-1.0905888799999783,Ridge,42,raw
2020-10-31,-6.8693815600000105,-0.7516939999999999,1.3191480000000002,-3.0253500000000004,0.9128320000000001,1.6097199999999998,0.6109604399999893,1.4517484399999894,-0.9679399999999998,0.955212,7.824593560000011,Ridge,42,raw
2020-11-30,14.915676000000001,16.213055319999967,16.650378879999977,19.54657375999996,13.817096,18.149471759999955,17.507226,18.351351759999957,15.634124,22.704468199999948,7.788792199999946,Ridge,42,raw
2020-12-31,7.83283643999999,4.755694439999989,4.27510843999999,5.2713779999999995,5.142018,5.74426443999999,5.2692380000000005,3.331662,6.674832879999979,6.979648439999989,-0.8531880000000003,Ridge,42,raw
2021-01-31,3.8711624399999893,6.558411319999967,2.360460439999989,2.016932439999989,4.697032439999989,7.012920879999979,3.675636,6.220033319999968,7.5798239999999995,13.395405319999968,9.524242879999978,Ridge,42,raw
2021-02-28,8.588663759999957,4.82997,8.143546439999989,7.919622439999989,7.7561464399999895,6.2169344399999895,3.67529,5.617970000000001,10.514573319999968,11.313876879999977,2.7252131200000207,Ridge,42,raw
2021-03-31,-2.563679560000011,0.8849604399999893,-1.25639,4.808042439999989,2.3246539999999998,0.6726344399999894,5.827864,-0.367616,2.181554,2.4297860000000004,4.993465560000011,Ridge,42,raw
2021-04-30,1.211724,1.3752859999999998,1.531226,2.893514,3.10614443999999,2.6488940000000003,2.351914,-4.090902,2.855228439999989,3.426630439999989,2.2149064399999894,Ridge,42,raw
2021-05-31,-1.3333679999999999,-0.2524120000000001,-1.068116,0.428914,-1.458782,0.322424,-0.8476239999999998,2.703904,0.740332,4.532368439999989,5.865736439999989,Ridge,42,raw
2021-06-30,1.6428000000000003,0.678654,1.561592,1.859644,2.742804439999989,-1.5163280000000001,-1.070576,3.8772324399999896,-0.829668,0.6708124399999892,-0.9719875600000111,Ridge,42,raw
